,State,Metropolitan Areas,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Changing the Course of the Race,Routine Problem Solving,Information Processing,Race against the Machine,General Physical Task,Dynamic Physical Task,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
259,PA-NJ-DE-MD,Philadelphia-Camden-Wilmington,0.024651016030228373,0.005684298091066325,0.0036518771799556185,0.008913785332564247,0.006401055426642176,0.01143200124930635,0.007685636927715358,0.0021182978934982557,0.0016280664280927393,-0.007971340451931902,-0.0062157768367230035,-0.0017555636152088994,0.0006006143374676088,0.0011110293632062634,-0.0005104150257386614,-0.000846273722240609,-0.0007648879016242742,0.00015343608123577143,-5.428099302596384e-05,-0.00018054090882613919
260,PA,Pittsburgh,0.023426149250647343,0.005401118750057839,0.003869029470899307,0.0072834550174430265,0.006872546012247186,0.012265268516974598,0.008747914238830605,0.002519679741330744,0.000997674536813261,-0.006817552802310029,-0.005702810235009306,-0.0011147425673007222,-0.005413051794076459,-0.001189168565430998,-0.0042238832286454605,0.0009979798799247123,0.0008155259051822182,0.00030179580089389335,0.0001524588423918935,-0.0002718006685432997
261,PA,Reading,0.02467052034038221,0.005640272471961999,0.004201990722455055,0.008778235244437167,0.0060500219015279895,0.008319589080881637,0.0069665301741522745,0.0018438956282092328,-0.0004908367214798806,-0.008090484128167569,-0.0051865570206780925,-0.0029039271074894762,-0.005282745637196634,-0.0010961269913061023,-0.004186618645890525,0.0010126141664514169,0.0011588229211815342,-0.0005547552801467293,0.00046809907258163133,-5.955254716501213e-05
262,PA,Scranton--Wilkes-Barre--Hazleton,0.02184353661923555,0.004182900907691807,0.004432417036863763,0.008470166935270314,0.004758051739409665,0.003265615213189049,0.004157218145602056,0.00047776293284767195,-0.0013693658652606938,-0.011087759391629455,-0.006110568078581409,-0.004977191313048032,0.0016268000864593927,0.002489740194057566,-0.0008629401075981731,0.00893581632136041,0.0015193725579044466,0.004263158210506851,0.0011590950611381837,0.0019941904918109113
263,PA,State College,0.02120633381623896,0.0058323730491194395,0.004206660491425431,0.005645492459501598,0.0055218078161925034,0.017379596464575472,0.016975524744603017,0.002121547360372929,-0.0017174756404004685,-0.003277805462807107,-0.001899621813360973,-0.001378183649446127,-0.01316235415909367,-0.00372588619864446,-0.009436467960449224,-0.001563476486123469,0.0017141254761428894,-0.002021826011399865,-2.646814885680013e-05,-0.0012293078020096902
264,PA,Williamsport,0.029625259884045064,0.008351162503894706,0.004944706024192723,0.010036371837772584,0.00629301951818503,0.0038909399214187147,0.005953625229166898,0.0001857684726960171,-0.002248453780444184,-0.014754382506416544,-0.008609782894530654,-0.006144599611885886,-0.003320674616564434,-0.0008920632732407481,-0.002428611343323672,0.002981324095474205,0.0002050577727044367,0.001828209853219187,0.00012860628375762836,0.0008194501857929394
265,PA,York-Hanover,0.02366996914890776,0.0052181206550750425,0.004862727262512434,0.007885936739873749,0.005703184491446533,0.009875532959903954,0.007571149965020181,0.0017727021568898548,0.0005316808379939222,-0.0053831966913263215,-0.0037486422158891507,-0.0016345544754371687,-0.007959474239158312,-0.003533008954523971,-0.004426465284634334,0.0001981915011913804,0.001055763992309746,0.00010101083557104151,0.00046908073394021435,-0.001427664060629625
266,RI-MA,Providence-Warwick,0.024109726881221618,0.006521285144776401,0.003862911255528375,0.007606289208453131,0.006119241272463716,0.015079462627044113,0.010143538612687554,0.002932086611689243,0.002003837402667332,-0.002893004825424275,-0.0040478171477828645,0.0011548123223585893,-0.004471275358380877,-0.001320085296985414,-0.0031511900613954637,0.0029463994309060354,0.000697655522110343,0.0013120551078556232,0.0008965082504426014,4.0180550497464364e-05
267,SC,Charleston-North Charleston,0.026290905433463588,0.009320123951102113,0.0042629203184885965,0.006255198422640468,0.006452662741232407,0.010697304747350672,0.006793281208815068,0.002422640235206381,0.0014813833033292222,-0.007560991421395906,-0.005950147045149547,-0.0016108443762463606,-0.0085767496727822,-0.0036364147637890296,-0.004940334908993177,-0.0010269490333975897,0.0008196251308449296,-0.0012976957864353695,0.00021333822048245216,-0.0007622165982896187
268,SC,Columbia,0.02911616323828776,0.010849166969812772,0.004184929540517956,0.00940865658685186,0.004673410141105189,0.009801143823923442,0.00901183173247963,0.0006423169839475383,0.00014699510749626932,-0.011488227571430991,-0.007675939043873126,-0.003812288527557869,-0.0010745398343502963,-0.0009759114302024945,-9.8628404147795e-05,0.0004434538565964707,-0.0005158589113187402,0.001285062571600458,-5.5061926837674656e-05,-0.00027068787684757234
269,SC,Florence,0.03033691806403596,0.01180341641273553,0.00477538782399251,0.007789501569668449,0.005968612257639474,0.010147863946860708,0.007849011042233027,0.0011459628625798673,0.001152890042047803,-0.008179196791048698,-0.005833537414729056,-0.002345659376319635,-0.003186331468851889,-0.00097659788101781,-0.0022097335878340785,-0.002857143288944541,-0.00022514694310335132,-0.0015334759568815179,0.00037858570835616265,-0.0014771060973158279
270,SC,Greenville-Anderson-Mauldin,0.02666201198738068,0.0082060971526274,0.004598098986387167,0.008732159851487387,0.005125655996878718,0.0023664589486443594,0.002999671724621129,-0.00013461117376921058,-0.000498601602207556,-0.011122152873320523,-0.00664461753180752,-0.004477535341513003,0.0014740602125797029,0.0005599571992426568,0.0009141030133370463,0.004368090768989544,0.0004188524495698162,0.0009334391958967168,0.0013748701519559342,0.00164092897156708
271,SC-NC,Myrtle Beach-Conway-North Myrtle Beach,0.032799064870685415,0.011422359969712713,0.003438842474084373,0.0103545812947791,0.007583281132109224,0.00989705708881762,0.008001774290525947,0.0011246224712221384,0.0007706603270695358,-0.00921838489402496,-0.0049352647530415406,-0.004283120140983414,-0.01565976253689173,-0.005437898367523107,-0.010221864169368627,-0.004693375768139925,0.0001652186164361972,-0.0010263754012604653,0.001315018529579888,-0.005147237512895565
272,SC,Spartanburg,0.023069827683644545,0.007491095615420967,0.0045508822177961145,0.007157151238841822,0.003870698611585639,0.005812721438155519,0.00637587941484566,0.00018087604649409496,-0.0007440340231842387,-0.007831869346895587,-0.0053233089625509475,-0.002508560384344643,-0.003434334582353996,-0.003043246971200397,-0.0003910876111536052,0.002476088465614479,0.0004822078129208991,0.001819975609346817,0.0005822007993071185,-0.0004082957559603459
273,SC,Sumter,0.028057043785428087,0.00843018481870062,0.005576381058255921,0.009239964348758845,0.004810513559712695,0.0036321882252400993,0.0061186261156568065,-0.00015237936418352124,-0.002334058526233184,-0.0076604646317469235,-0.003818492307121821,-0.0038419723246251,-0.006645624616470529,-0.003156654222529517,-0.0034889703939410127,0.0013838953259967812,0.00242050740341785,-0.0040125831807756385,0.0020714295622435014,0.0009045415411110673
274,SD,Rapid City,0.02689248623534461,0.008561086670432566,0.0042443640699738475,0.008900879293549852,0.00518615620138835,0.008318157982896562,0.0067975701927385146,0.0018477814265292856,-0.00032719363637124035,-0.010133247500279066,-0.00797768612980617,-0.002155561370472896,-0.007275141532644676,-0.0025593556805766915,-0.004715785852067979,-0.0031034481141935244,-0.0004141763327475505,-0.0014484539415793932,0.0004096195813095525,-0.0016504374211761402
275,SD,Sioux Falls,0.022785068869788,0.0070648765956427126,0.003525437183804768,0.007433365504745708,0.004761389585594821,0.008566677677699738,0.0064741655258945185,0.001838806812549252,0.0002537053392559739,-0.01089393445057617,-0.008584317511927848,-0.0023096169386483123,-0.005083295454623882,-0.0026136761681104376,-0.002469619286513451,0.0031646967236297896,0.0008924004729357512,0.0010474277154499461,0.0006524977929466548,0.000572370742297445
276,TN-GA,Chattanooga,0.02650883625930034,0.008308229175247879,0.0042414227422680655,0.008281552960678056,0.005677631381106343,0.009710749973831605,0.0064243763276519905,0.0019523320670404973,0.0013340415791391093,-0.007448565715825167,-0.005207132019287007,-0.002241433696538148,-0.003868390812277411,-0.0018884015139401039,-0.0019799892983373146,0.0036929795761619774,0.0011201385811143404,0.0006611406876824988,0.0012439113180050222,0.0006677889893601173
277,TN-KY,Clarksville,0.03757851078932055,0.012177713276465676,0.005130255911135404,0.012347078161205087,0.007923463440514367,0.008426275943332284,0.007491645646826611,0.001654999794357662,-0.0007203694978519978,-0.013608895496506929,-0.008071221227833887,-0.005537674268673038,-0.001861342460991511,-0.0013211510543834348,-0.0005401914066080898,-0.0012783383724196964,-0.00018954409874369707,-0.0015094675935700755,0.0006880210914611065,-0.00026734777156703707
278,TN,Cleveland,0.03031734118812981,0.008718395746276295,0.005748788342486745,0.009106226346496145,0.006743930752870629,0.007310053033819402,0.0075197140579245795,0.0007263164311033973,-0.000935977455208575,-0.006843821482130474,-0.0045698723119159046,-0.0022739491702145798,-0.005188994154631449,-0.0023168227362554907,-0.0028721714183759656,0.008383520545200557,0.002328992010904793,0.0030802965005888717,0.002388056717179357,0.0005861753165275102
279,TN,Jackson,0.026540869154532715,0.00822576940211308,0.0042359929544294106,0.008426151851284945,0.005652954946705296,0.008526732857060376,0.005964043918123593,0.0017518704344597275,0.0008108185044770518,-0.007893383163370987,-0.005612574706822132,-0.0022808084565488673,-0.0032251801913405352,-0.001227267921747724,-0.001997912269592818,0.0034324710447877628,0.0014376709150614939,-0.0006917677417726045,0.001650339415681202,0.0010362284558176683
280,TN,Johnson City,0.03651583370567395,0.01431698636763791,0.004645881208072604,0.01117698963078681,0.006375976499176643,0.020496498329055615,0.015856103802176134,0.0029895587333958053,0.0016508357934836848,-0.0011712945188932927,-0.0022261179844514506,0.001054823465558158,-0.01028912528318096,-0.003681511016392642,-0.006607614266788318,-0.009641793863504123,-0.0015101041122141756,-0.004659085185908015,-0.0005609247841422173,-0.002911679781239719
281,TN-VA,Kingsport-Bristol-Bristol,0.02975943557419392,0.009849110542556187,0.005035281237159316,0.009153617381811792,0.005721426412666618,0.013691610882643215,0.008873042706407007,0.0027981380042610467,0.0020204301719751704,-0.006125839990292578,-0.00509371789698583,-0.0010321220933067546,-0.006604241052252977,-0.0032756341044390194,-0.00332860694781395,-0.005952651982617213,0.0008401740783942555,-0.0037558781610544244,-0.0008402463632699031,-0.0021967015366871415
282,TN,Knoxville,0.02563279855473022,0.007977392155368766,0.0038310510319471656,0.008606395237056544,0.00521796013035775,0.014778089263173116,0.01150807305074892,0.001985849340235043,0.001284166872189161,-0.003910902428188534,-0.003477201603033657,-0.0004337008251548771,-0.006239109277258889,-0.0031413774514324412,-0.0030977318258264552,-0.0039364952465551495,-0.0004092621318281982,-0.0013016668845531112,-0.00030719448396527785,-0.0019183717462085727
283,TN-MS-AR,Memphis,0.02064727987472109,0.00568253141257314,0.004413915250373542,0.006385033349612948,0.0041657998621614616,0.006497090125938229,0.005624282761392006,0.0007453651648046731,0.0001274421997415481,-0.00763463771116582,-0.004348722081709444,-0.003285915629456366,0.0012029501400240286,0.00033828956957691203,0.0008646605704471164,0.010595903980323354,0.001499579285576074,0.006289805448666613,0.00191297310979072,0.0008935461362899537
284,TN,Morristown,0.03350809509466096,0.012527299613602235,0.005493417722223875,0.010994868108274734,0.004492509650560122,0.008097241927189414,0.00805441184889815,0.0001765501400166538,-0.000133720061725396,-0.004613872381190209,-0.003768884423191211,-0.000844987957999005,-0.007819036817341654,-0.008073507332117431,0.0002544705147757842,-0.010617689534574426,-0.002406583259905299,-0.00365045668107869,-0.0004403540723198033,-0.004120295521270655
285,TN,Nashville-Davidson--Murfreesboro--Franklin,0.024266957092206137,0.0072037564560317536,0.004141943903045318,0.006512268851444701,0.006408987881684352,0.014900881401351332,0.009782700698918456,0.0030945293604993426,0.002023651341933521,-0.0027286102601859212,-0.003557503414826649,0.0008288931546407209,-0.004589280790821354,-0.0015334285045351392,-0.0030558522862862147,-0.0026571368753953717,-3.571373593148561e-05,-0.0010199624431012565,-0.00017564898105733306,-0.0014258117153052828
286,TX,Abilene,0.030235318822377188,0.008921147615155438,0.004738820580475032,0.011059376030918095,0.0055159745958286285,0.00831252709306507,0.0068772127761712815,0.0013588671332547732,7.644718363901057e-05,-0.009709433110565229,-0.0069758582795720605,-0.002733574830993159,-0.002505760005770963,0.0001435041745092569,-0.002649264180280206,-0.0030474171001570183,7.040362541880889e-05,-0.0017861904728682446,7.013355233596168e-06,-0.0013386436079411874
287,TX,Amarillo,0.031397877782153215,0.009318144847986924,0.00439083842584787,0.011045677657263268,0.00664321685105514,0.00768355881031632,0.005275784615600007,0.0011685975666107034,0.0012391766281055966,-0.011123190657223642,-0.00771764121694212,-0.0034055494402815342,-0.00856944536138593,-0.002911690097306616,-0.005657755264079328,-0.00041859168804520014,0.00010003626168082409,0.002377388028244345,-0.0003857852283461125,-0.002510230749624257
288,TX,Austin-Round Rock,0.023779670802785646,0.006700102207011714,0.0034099964366929164,0.008670660988170525,0.004998911170910499,0.00734469721696808,0.00793451109381775,0.0006335119624586195,-0.0012233258393082973,-0.005490058267744638,-0.0030394668404993483,-0.0024505914272452828,-0.0017744761472880677,8.421893878390874e-05,-0.0018586950860719766,0.0019264716622140465,-0.0006786981641521693,0.0010638395010225882,0.0005581675505630762,0.0009831627747805551
289,TX,Beaumont-Port Arthur,0.027680334790646386,0.008078998795857772,0.004534096897949872,0.008081877139693439,0.006985361957145275,0.008017438605450775,0.006264204579780948,0.0010407178687675633,0.0007125161569022723,-0.006464634913507975,-0.004554955840168157,-0.001909679073339821,-0.003074620243308318,0.0003714652204823768,-0.003446085463790695,0.00448707683428476,0.0006028590472884447,0.0018402518907805613,0.0010536927492983926,0.0009902731469173462
290,TX,Brownsville-Harlingen,0.032564385078429535,0.007780167069436904,0.0047407742998352076,0.012750321450524654,0.007293122258632767,0.004101378150328489,0.005023776754680388,0.0010596753736175461,-0.001982073977969448,-0.009770104366431429,-0.008513603525775966,-0.0012565008406554695,0.0053769493891311785,0.006007087394936023,-0.000630138005804852,-0.0075998505454417655,-0.0015723438415069374,-0.007201158057445862,0.000859507415050205,0.0003141439384608223
291,TX,College Station-Bryan,0.028419814758387587,0.007511127575759274,0.003592132662934672,0.006042585624583596,0.011273968895110049,0.027156323954041536,0.015200520793402115,0.0047654304896004454,0.007190372671038961,-0.007124277183026746,-0.008179662270014224,0.0010553850869874648,-0.017498441538576732,-0.006261422699903561,-0.011237018838673169,-0.010774364755558388,-0.0007842932641518568,-0.004994105720802665,-0.002064972944690855,-0.0029309928259130193
292,TX,Corpus Christi,0.028656313122518137,0.006939378610597402,0.004117961240658963,0.009806957567442182,0.007792015703819612,0.005098839495457086,0.0045409867766167894,0.0014244506488837287,-0.0008665979300434278,-0.01039477766569169,-0.0077140268970995315,-0.002680750768592172,0.0027084059114771963,0.0024955295552058078,0.00021287635627139503,0.002821512973928977,0.0006422867939561185,-0.0008836114073368095,0.0019235267670438816,0.0011393108202657938
293,TX,Dallas-Fort Worth-Arlington,0.024547531884144755,0.007535707293010965,0.003707346622273403,0.008067114960083697,0.005237363008776683,0.010293294867885244,0.008259126959713946,0.0014805042990071078,0.0005536636091641976,-0.005759161147796178,-0.0045828969911574785,-0.0011762641566386985,-0.002069619316721921,-0.0005030912661880063,-0.001566528050533908,0.0014252574514399124,-0.00018190838633002845,0.001150960526422537,0.0005604207853988559,-0.00010421547405144173
294,TX,El Paso,0.032093637271496944,0.009258192536753751,0.0040992941842449135,0.012897314237510123,0.005838836312988181,0.007454822661359411,0.008144538342279684,0.0009397627587260232,-0.0016294784396463024,-0.005362957930526074,-0.0036145682537600467,-0.0017483896767660212,-0.001632721816323318,0.0010690538919500491,-0.00270177570827336,0.0009437675429440352,0.00047977504952815067,-0.0013765010506435887,0.0015569531151753307,0.0002835404288841388
295,TX,Houston-The Woodlands-Sugar Land,0.026705573550425882,0.007773655518826646,0.003921400069966866,0.00918180599672357,0.0058287119649087895,0.0070538057867851325,0.005844006557198217,0.000712473483382034,0.0004973257462048826,-0.0065697385315895826,-0.004718078924523757,-0.0018516596070658265,0.0012494649604931768,0.0010691156020613685,0.00018034935843180141,0.0015425862738162044,-0.000345928389814093,0.0006017643411084238,0.0008952491641884276,0.00039150115833344953
296,TX,Killeen-Temple,0.03181607860925138,0.010069260001728836,0.00477953225113511,0.010079455787792506,0.006887830568594957,0.015540553186720029,0.011211069901752649,0.0030318809041775946,0.001297602380789787,-0.003859312154164282,-0.0034609073237799395,-0.0003984048303843496,-0.006345925647355061,-0.0017011516747776553,-0.004644773972577398,-0.0019247690775638234,3.370277471735801e-05,-0.0011366817685607505,0.0003655060453213559,-0.0011872961290417749
297,TX,Laredo,0.030875297658725112,0.007895764052206634,0.004747620176782428,0.011048565593445143,0.007183347836290897,0.009627318807817323,0.010078895298792918,0.0006541004712333556,-0.0011056769622089565,-0.009995933276349277,-0.006376875015523281,-0.0036190582608259937,-0.00513417496852589,-0.0002793841222981583,-0.004854790846227745,-0.006377478334499614,-0.000577746241504546,-0.0050270046535322785,-0.0002731613424044564,-0.000499566097058337
298,TX,Longview,0.029443071235840376,0.009705725771303998,0.0047442880135943255,0.009255128343498023,0.0057379291074440425,0.009958979234928332,0.008213823001496277,0.0011844661012125337,0.0005606901322195296,-0.007684596230360969,-0.0064511370677775145,-0.001233459162583453,-0.00480020859754815,-0.0015865066263423544,-0.003213701971205796,-0.009212619716546716,-0.0014689101756101624,-0.004005672037011561,-0.0007634032437116196,-0.002974634260213386
299,TX,Lubbock,0.023926336196948644,0.0058850769114294,0.0044061636871725535,0.00779701056666459,0.005838085031682098,0.005705235319443919,0.005222094301317731,0.001690906736356667,-0.0012077657182304885,-0.01121441982333024,-0.006638151079989968,-0.0045762687433402865,-0.0015477140833379532,0.001582725665074912,-0.0031304397484128647,0.009110188012678808,0.002684674571818108,0.002551224811271527,0.0017295209567367333,0.0021447676728524427
300,TX,McAllen-Edinburg-Mission,0.030964020602824188,0.006484833235267641,0.004182828794800949,0.012845738395848377,0.007450620176907184,0.004974059675499645,0.0044353189634540255,0.0020402492984991217,-0.0015015085864534955,-0.008246820120748094,-0.008068825051874833,-0.0001779950688732615,0.005179609901301535,0.005936653153504362,-0.0007570432522028339,-0.011747965104571448,-0.0013977357554128698,-0.010897034700802232,0.0012177325021499009,-0.0006709271505062446
301,TX,Midland,0.017586126503879182,0.0019596503388923173,0.0036521808915167923,0.005476338573374463,0.006497956700095609,-0.00044346524637536855,-0.0028173766059166327,0.0014702254943383276,0.0009036858652029244,-0.01631959296387481,-0.009336539359535677,-0.006983053604339144,-0.0037952615671428274,-0.0015775345256221207,-0.0022177270415207058,0.023794379183850314,0.004230287752860995,0.011732411191297032,0.003058345201442277,0.004773335038250007
302,TX,Odessa,0.02571071445981815,0.005135325452438186,0.005047224405225185,0.008514932812222528,0.00701323178993225,0.0014681227322999313,-0.000315481724583129,0.0007263089422407769,0.0010572955146422867,-0.010995345121347352,-0.006035547148911614,-0.004959797972435735,-0.0006223327372206905,-0.0005290375625873756,-9.329517463332188e-05,0.014218682969127984,0.003091717174625714,0.005901407616835497,0.002512715492984801,0.0027128426846819674
303,TX,San Angelo,0.03091197144041106,0.012826148441368007,0.003523313411594493,0.009791288456089836,0.004771221131358732,0.0120517217127607,0.014105593874354344,-0.00020103405215576327,-0.0018528381094378747,-0.0056739258294738045,-0.0031138951435510237,-0.0025600306859227787,-0.00900155293812438,-0.002537893961685085,-0.006463658976439302,-0.0013371916994147635,0.0007718414777136312,0.0016218343819631306,-0.0006220067275739954,-0.0031088608315175477
304,TX,San Antonio-New Braunfels,0.027681604589205072,0.00831343626165583,0.003956336242168434,0.008858067411342464,0.006553764674038346,0.010401750180372898,0.009161026751434792,0.002098175394256736,-0.0008574519653186292,-0.0058330590042869465,-0.004993683636045097,-0.0008393753682418431,-0.001916063264552764,0.0005629682173508635,-0.0024790314819036143,-0.0006516121149684195,0.0001891628621967113,-0.0015149270328336725,0.0009794731158677787,-0.00030532106019924565
305,TX,Sherman-Denison,0.03665915637566304,0.009636918820141956,0.0040563465246463174,0.01602059536566775,0.006945295665207,0.003505814268234056,0.0040423628669428655,0.0007264453557513773,-0.0012629939544601765,-0.016636994175766084,-0.010774724553712887,-0.005862269622053211,0.0006419549469912218,0.0024860731570143647,-0.0018441182100231363,-0.001994162162936866,-0.0003865421401882674,-0.0008291174534258912,0.0004177403398683554,-0.0011962429091910663
306,TX-AR,Texarkana,0.027444308636700013,0.009015839009668264,0.004449959864313811,0.0077600397354885544,0.006218470027229375,0.006806428643367765,0.0054237928851111825,0.0008401524002287652,0.0005424833580278104,-0.013304306917363841,-0.009252129928790868,-0.004052176988572957,0.00198068639098839,0.002941679046384121,-0.0009609926553957246,0.005724180360064946,0.0011223209142707977,0.002217587232197116,0.0009054571222925703,0.0014788150913044515
307,TX,Tyler,0.03028852252677588,0.009487498829319324,0.004432145350175621,0.010586451130569684,0.005782427216711242,0.007313537978882012,0.006771586286052067,0.0008979692431264289,-0.00035601755029649254,-0.010289175937962315,-0.007679873541350017,-0.0026093023966123068,-0.0035901211836779218,-0.0005363926916258434,-0.0030537284920520713,-0.0039585689140420885,-0.000836415105027433,-0.0008002980311523494,-0.0011099807833859707,-0.0012118749944763398
308,TX,Victoria,0.03732907059492594,0.013869973720560043,0.004759598508394922,0.012437104555049358,0.00626239381092162,0.011600181935692622,0.010630050766992936,0.00041404093640589647,0.0005560902322937801,-0.012088736538776708,-0.008900466285821687,-0.003188270252955032,-0.005871685339619542,-0.00024452705814129866,-0.005627158281478237,-0.01338390598374084,-0.002644520360582573,-0.003922065967519975,-0.001976569970395449,-0.0048407496852428365
309,TX,Waco,0.02985486904207457,0.008137642050453524,0.004474040726557105,0.010735755361850868,0.006507430903213096,0.008267789799590114,0.006879006864468525,0.0013463195581702358,4.2463376951341204e-05,-0.0054535287409978725,-0.005213323478396932,-0.00024020526260094818,-0.0032742314945081318,-0.0009928505741491759,-0.0022813809203589552,-0.0028697736133685703,-0.0009620748201876957,-0.0016554460823342831,0.0003892838694106796,-0.000641536580257264
310,TX,Wichita Falls,0.03712356325178738,0.013391279066937165,0.0054827139035836725,0.01137751151775273,0.006872058763513825,0.017546002303524003,0.013759304657611736,0.0024292294411442338,0.0013574682047680364,-0.006231359963326369,-0.004789756175640897,-0.001441603787685472,-0.00828444468734639,-0.0039667500124461325,-0.004317694674900258,-0.013432246984261459,-0.0034330835844961077,-0.00531890585730865,-0.002139072623206329,-0.002541184919250376
311,UT-ID,Logan,0.02542506688578013,0.0068408702911798855,0.005546468572136625,0.007367316954876532,0.0056704110675870854,0.012133910162729508,0.00852288357651166,0.0033578516815514284,0.00025317490466642,-0.00476134688895094,-0.002806629487494182,-0.001954717401456759,-0.005165887098344729,-0.002955628977069961,-0.0022102581212747607,0.0014609416977907907,0.0016055612025934266,-0.0015777960575439828,0.0008488533960988308,0.0005843231566425161
312,UT,Ogden-Clearfield,0.02636545080061629,0.008553994268009346,0.004642888222446328,0.0068435153934731366,0.006325052916687463,0.01135254306858488,0.008160197828593202,0.002231519555433721,0.0009608256845579645,-0.003373039703133504,-0.002140686920732868,-0.0012323527824006431,-0.004778535385031951,-0.0018283897666733079,-0.0029501456183586433,0.006842284257513029,0.0015010233125701301,0.002112376323876161,0.0019038672901187281,0.0013250173309480168
313,UT,Provo-Orem,0.029581963458489808,0.011016684231017752,0.0043781963530088,0.007118126734159375,0.00706895614030389,0.021175491999400928,0.01576827259240621,0.003683170971027989,0.0017240484359667269,-0.007972988286412658,-0.004906612403019608,-0.003066375883393063,-0.009827532129788888,-0.0047477847468161,-0.005079747382972788,-0.009141647784772151,-0.002600783489116881,-0.002924116685378897,-0.001899471781292784,-0.0017172758289836047
314,UT,St. George,0.028610666495410605,0.007425727067059941,0.004567822695608532,0.007747356231283753,0.008869760501458383,0.011012754154046041,0.006806603422915079,0.0026316124324286816,0.0015745382987022679,-0.009498489766576357,-0.005862399056830774,-0.003636090709745583,-0.009428624843526441,-0.0018183799087990449,-0.007610244934727396,-0.0008655739935668483,0.0014376523594349985,-0.002796351579335568,0.0010554359214153992,-0.0005623106950816865
315,UT,Salt Lake City,0.024798564109588944,0.007093968148888234,0.004201013646483086,0.005933149306502995,0.0075704330077146125,0.016522842744890243,0.011400692621237864,0.0032744334405103302,0.0018477166831420387,-0.005458919020077058,-0.00500100864767021,-0.0004579103724068404,-0.006874784492308854,-0.0030316547030415364,-0.003843129789267312,-0.0004349954381054344,-0.0002928291013158252,0.0001168284140032408,-6.287256711076661e-06,-0.00025270749408176993
316,VA,Blacksburg-Christiansburg-Radford,0.02948019237324445,0.008018324222147842,0.004600936406712901,0.009226447543709028,0.007634484200674672,0.012608879639063585,0.009894471668499516,0.0006721513846427579,0.002042256585921311,-0.0077011705259208965,-0.0045404408609899865,-0.003160729664930924,-0.00463442762053809,0.0007818378608829558,-0.005416265481421038,0.0013257166748232851,-0.00039144757295844773,0.00153992643578741,6.70524931333967e-05,0.000110185318860926
317,VA,Charlottesville,0.02981794799738081,0.008196068152636305,0.003893806499594459,0.010161454095470042,0.007566619249679982,0.017482629839620872,0.010638456838886244,0.004194113079833594,0.002650059920901025,-0.004430770480116336,-0.0035958461702383163,-0.0008349243098780268,-0.007123904369797081,-0.001875449222771039,-0.00524845514702605,-0.002361484896493252,0.0002870580039000155,-0.0017175364802703293,-0.0007548028619783972,-0.00017620355814454772
318,VA,Harrisonburg,0.03248645347552448,0.00796480717581688,0.0046947676443110905,0.011040118970080693,0.008786759685315813,0.008552780245617883,0.0026676943479277326,0.002402837267117236,0.0034822486305729084,-0.009635980074828509,-0.004566198369762514,-0.0050697817050659975,-0.004876728776390712,-0.0014202630967843426,-0.003456465679606377,-0.003786163706361825,-5.471398274489725e-06,0.0009803653970159656,-0.0013761122410204073,-0.003384945464082887
319,VA,Lynchburg,0.02897025629050852,0.008647560442401822,0.004672791251232857,0.010180196969649759,0.005469707627224086,0.009285512371884228,0.00735851036540463,0.0015261525467624472,0.00040084945971714797,-0.005572034835074818,-0.003473452264351536,-0.0020985825707232693,-0.002547414196774081,0.0006427320526816023,-0.0031901462494556897,0.0018836770550385987,0.00045491905062357627,0.0006879932032895081,0.0003592049338455687,0.0003815598672799701
320,VA,Richmond,0.026720453724519963,0.0074573292042040065,0.0038700055221581532,0.008485938368914037,0.006907180629243774,0.014684788427335891,0.009306493047757068,0.0028036342041420736,0.002574661175436761,-0.0058502494561156046,-0.005471341530264212,-0.00037890792585140026,-0.0034894995129713807,-0.0005527483267047316,-0.0029367511862666428,-0.0006150890539658449,-0.000993331803436559,0.0006447179107736539,-8.055930500855402e-05,-0.0001859158562943809
321,VA,Roanoke,0.02876028660521708,0.008269100370944277,0.0044415134708825936,0.008913577464382491,0.007136095299007717,0.013444826543626623,0.009022489064021757,0.002633663571271261,0.001788673908333609,-0.0051439194908422655,-0.004359999423664829,-0.0007839200671774446,-0.004698339821988556,-0.0014847194271464595,-0.003213620394842097,0.001498280806492891,0.0011500026986383386,0.0009020995458493553,-0.0001972622132470278,-0.0003565592247477718
322,VA-NC,Virginia Beach-Norfolk-Newport News,0.02905816575507025,0.00827707681236097,0.004226829723910799,0.008701880873965,0.007852378344833506,0.013715058672195315,0.009040424819363235,0.003001159581601071,0.0016734742712310215,-0.005023914659817164,-0.0033159940901088536,-0.00170792056970831,-0.0035519985918265047,-0.0005676843299269528,-0.002984314261899545,0.0030207826162612773,0.0011286471239385122,0.0012381894636611936,0.00040892234110193054,0.0002450236875596451
323,VA-WV,Winchester,0.02909348420293328,0.007913208687277948,0.004294354987352719,0.009942485373792343,0.006943435154510264,0.012918208720378951,0.008479152270669366,0.002653875944289693,0.0017851805054198836,-0.007908380207046595,-0.004252248536441475,-0.003656131670605117,-0.009723968992118984,-0.0039411137380227215,-0.0057828552540962535,0.002405223059891673,0.0007568111781238522,0.0009817646756005367,0.0005653696502964621,0.00010127755587081497
