,Job Code,Job Title,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Dynamic Physical Task,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
78,17-2081,Environmental Engineers,0.09864393415744896,0.02744267343157576,0.007240161908069026,0.012660409053249937,0.051300689764554236,0.13009443459595268,0.04199704792381398,0.0880973866721387,0.0,0.0,0.17542564409774636,0.0683357514746479,0.0476539534361724,0.05943593918692604,0.07397177295348507,0.019340802999517355,0.02496106794971828,0.017293319940838717,0.012376582063410723
79,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.06773064608075771,0.018916092524642804,0.002317166018631828,0.01359510663784326,0.03290228089963982,0.14358150854430907,0.06857182908854495,0.07456003359029832,0.000449645865465821,0.0,0.1717863969702589,0.06728028814959566,0.06754375310548287,0.03696235571518038,0.09735555968913774,0.02886219057093,0.042611552594420496,0.012023880793446023,0.013857935730341235
80,17-2112,Industrial Engineers,0.06612481715191779,0.012245397922931457,0.02647768535854132,0.008222171712394909,0.019179562158050112,0.13667715489700205,0.06174903272649071,0.07492812217051135,0.0,0.0,0.20261243612989574,0.10423404529070164,0.05123846869916969,0.047139922140024416,0.0807227544112585,0.033084051960208166,0.005559387351262535,0.029325093177472707,0.012754221922315095
81,17-2121,Marine Engineers and Naval Architects,0.054779264782860784,0.018871213899325025,0.008537619354084645,0.006793861929526432,0.020576569599924675,0.1567375265837442,0.06316063576067005,0.08218169045322997,0.007595194424350702,0.0038000059454935,0.1424430065049018,0.057892527435252736,0.05477209179167534,0.029778387277973724,0.13443500434172564,0.042254473716547405,0.06042766128310793,0.012217385159480737,0.019535484182589567
82,17-2131,Materials Engineers,0.0830991050090262,0.013391818983386023,0.009017764439417304,0.008603047135989049,0.05208647445023383,0.16068056931774122,0.060773840907668186,0.0994148413538154,0.0004918870562576286,0.0,0.15137244163856414,0.062130391055880675,0.05516948316432384,0.034072567418359664,0.08746608000249027,0.03669338378215085,0.0008873305538490401,0.028815126502587544,0.02107023916390284
83,17-2141,Mechanical Engineers,0.05541830179683016,0.00649890668070329,0.011071809937254758,0.010991960702966382,0.026855624475905726,0.16229627024123755,0.0692614150612992,0.092292010675592,0.0007428445043463747,0.0,0.17397971017067504,0.06872192586632288,0.07344419787040586,0.031813586433946286,0.103008179945364,0.059667152242738164,0.009710524107441757,0.015322290516593094,0.018308213078590974
84,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.08948691775669282,0.02787641899844656,0.005522544528799411,0.006987673600980493,0.049100280628466365,0.15886885662459949,0.06892949269729262,0.08885089167714523,0.001088472250161658,0.0,0.17207108365147727,0.06896590390360773,0.06583013030109178,0.03727504944677778,0.06623804862382549,0.020394616899090737,0.026679509642119927,0.010277036112601522,0.008886885970013298
85,17-2161,Nuclear Engineers,0.06649918976330071,0.02137046653115584,0.005903439033060978,0.02620999056659772,0.013015293632486187,0.17977564810802868,0.09394538387731276,0.08583026423071591,0.0,0.0,0.17089190148428182,0.06429501551031007,0.06607860588671899,0.04051828008725274,0.07926214375037527,0.029571864912564787,0.009950958311669277,0.02549045323880979,0.014248867287331388
86,17-2171,Petroleum Engineers,0.11690887305313917,0.036233057699572885,0.02721425280559504,0.010694782894751936,0.04276677965321932,0.13257740517478492,0.052892766895822466,0.07968463827896248,0.0,0.0,0.18983392269389154,0.06971381191381544,0.0713511432702506,0.048768967509825525,0.03405780561048982,0.02084097895123829,0.0030603862936873553,0.00787229083652533,0.0022841495290388462
87,17-3011,Architectural and Civil Drafters,0.03239357682741155,0.0,0.02714561732996655,0.0,0.0052479594974449975,0.2038486011809769,0.09991939967371924,0.09569040865780483,0.008238792849452864,0.0,0.1996790289132895,0.1275787582111273,0.04167791627152895,0.030422354430633267,0.08444955529948812,0.07413459591050663,0.0014842213432194671,0.008830738045762043,0.0
88,17-3012,Electrical and Electronics Drafters,0.03739250993144435,0.0007775426471136005,0.03209174820874899,0.0,0.004523219075581763,0.17881468207487805,0.09141082608367633,0.055591591546950654,0.031812264444251045,0.0,0.23090292320958306,0.1711858210880178,0.05455889086172587,0.005158211259839406,0.08181398493954863,0.08078991445608695,0.0,0.0010240704834616773,0.0
89,17-3013,Mechanical Drafters,0.01345206278091347,0.0,0.0027860345435963725,0.0,0.0106660282373171,0.15966564941560307,0.07116495062343067,0.0700438057716352,0.018456893020537227,0.0,0.2235174488597218,0.1262575666530346,0.06132135373297005,0.03593852847371718,0.11009293902670528,0.09412143207931943,0.0,0.011304992963044484,0.004666513984341364
90,17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.03752376938359479,0.004600756145299129,0.009067627179663373,0.011064979530611424,0.012790406528020859,0.20488883375248354,0.0950147215806496,0.07780351040295737,0.028135257990872416,0.003935343778004179,0.0923695674428074,0.05000932278296789,0.02700159758764973,0.015358647072189785,0.1756216193658841,0.07876956769849776,0.015659455908810658,0.04808613202194352,0.03310646373663218
91,17-3022,Civil Engineering Technologists and Technicians,0.06128454239761402,0.010884838794842413,0.02750879071504227,0.00947048130421744,0.013420431583511905,0.2010777992501011,0.0579363399840709,0.13353295951206526,0.008910776285148941,0.0006977234688160386,0.12727305343348694,0.07862281083936147,0.03326691091900208,0.015383331675123369,0.11468141645079333,0.03618577735186236,0.05197787843127141,0.01734066853593809,0.009177092131721456
92,17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.015567735549851204,0.0,0.010080591728800228,0.0018547343082509515,0.0036324095128000256,0.1591635284865922,0.07726157394532285,0.052154211405325,0.029747743135944357,0.0,0.10492071908483426,0.048607623606501865,0.043312664292027264,0.013000431186305145,0.22903847286503834,0.14852203950247958,0.003726324399992704,0.048724094861225316,0.028066014101340738
93,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.03964640497751204,0.004710006069279725,0.006029126144894373,0.02111831029593809,0.00778896246739985,0.17715848191690095,0.10192471990510324,0.02441613273025868,0.04008421168469745,0.010733417596841596,0.05261369524060212,0.015132380096829209,0.015848278688769646,0.02163303645500326,0.2490322859481846,0.1145123134415894,0.036561045066877455,0.05134147499575078,0.04661745244396698
94,17-3025,Environmental Engineering Technologists and Technicians,0.04202706219802809,0.015188197793490682,0.003859600974175944,0.008709259732171074,0.014270003698190394,0.14676683824534195,0.07103057371065975,0.05096336778815246,0.011984048038035705,0.012788848708494031,0.10253464241806158,0.05309309724489507,0.02155625892192015,0.02788528625124637,0.2040843073915228,0.05236353261950856,0.09482238945690157,0.02253636665115059,0.034362018663962095
95,17-3026,Industrial Engineering Technologists and Technicians,0.04641138965956961,0.00827616714750718,0.01839611174036116,0.01373749017196095,0.006001620599740319,0.1482902112801534,0.07491274005185135,0.05098379239902999,0.008969321761765457,0.013424357067506606,0.1488540538619154,0.05801916331946474,0.06305416330490872,0.02778072723754193,0.1504156644864363,0.06881203464569363,0.01541259393230634,0.02520993488387601,0.04098110102456032
96,17-3027,Mechanical Engineering Technologists and Technicians,0.05250184566376928,0.016479760587497182,0.0119394399167993,0.0023011963919570147,0.021781448767515785,0.19049971897833035,0.07291790865128088,0.09545679347782328,0.013290320266151416,0.00883469658307478,0.09562201174235653,0.042932558269383775,0.03626380719693666,0.016425646276036078,0.16416855896872695,0.06373352571474261,0.033308914478783765,0.04359263579213996,0.023533482983060627
97,17-3031,Surveying and Mapping Technicians,0.008878852836702977,0.002915883571538824,0.0001513938245744748,0.0,0.005811575440589679,0.2304626583051251,0.09401241523064777,0.09673626491883966,0.03677620544980993,0.002937772705827732,0.10377057823835843,0.0688568021814899,0.019329123871538987,0.015584652185329553,0.18406872910365996,0.0682451209334177,0.07375185043506839,0.028992808795971613,0.013078948939202226
98,19-1011,Animal Scientists,0.0637457915509453,0.026314954388111246,0.0024899349939604513,0.004356405224467739,0.030584496944405862,0.14898302715614592,0.03886987285073076,0.11011315430541516,0.0,0.0,0.18265926150818454,0.07192179261817737,0.058689678310678874,0.05204779057932834,0.07303886804411233,0.00904138593961865,0.048401609724908215,0.01328956012601901,0.002306312253566456
99,19-1012,Food Scientists and Technologists,0.06283093629587104,0.0141079303166543,0.00609565264919382,0.008230460256186095,0.034396893073836816,0.1735625601698134,0.08334039099095658,0.0885621096521674,0.0,0.0016600595266894381,0.17701747549739874,0.06913151039840719,0.0505222719659481,0.057363693133043486,0.06831317510016396,0.022255757764846267,0.0006221136954608454,0.022717675423622803,0.02271762821623405
100,19-1013,Soil and Plant Scientists,0.054734877797564266,0.010093345646273691,0.003611641702435353,0.0009963467210215974,0.040033543727833625,0.16067973346635672,0.056736360951267786,0.09980940607404593,0.0004776791381561407,0.003656287302886886,0.19162381812005347,0.07644621988870892,0.06603233208393912,0.04914526614740543,0.06560489475135113,0.009564760286977956,0.03999938710045884,0.012920692877267513,0.003120054486646821
101,19-1021,Biochemists and Biophysicists,0.049556232429487486,0.008565677565833558,0.0008267691980685068,0.004154861546485885,0.03600892411909954,0.17814119794799127,0.06438958547381655,0.1134577286943174,0.0002938837798573169,0.0,0.1784967355805302,0.06660623835778468,0.04918710158931259,0.06270339563343295,0.07581301119329079,0.029834308776720657,0.0,0.031040679953093838,0.01493802246347629
102,19-1022,Microbiologists,0.05897486054989785,0.009739990573259744,0.0029681738388989557,0.013974782062194702,0.032291914075544444,0.20268543933769326,0.10193907316257028,0.08899145072911546,0.011754915446007487,0.0,0.1606198485007813,0.06903526418296953,0.042170981582922235,0.04941360273488952,0.07077898756841301,0.011976933171372871,0.0,0.02982442943855508,0.028977624958485063
103,19-1023,Zoologists and Wildlife Biologists,0.090507165282555,0.03305351802001005,0.01045058980209712,0.010163937212654907,0.03683912024779293,0.13215291022591452,0.041282606190247935,0.08235241716732007,0.0001615564966805699,0.008356330371665941,0.16020081450018586,0.08164978626596768,0.04902094173971951,0.02953008649449869,0.09414811078305238,0.0037135598524670756,0.06233002572735441,0.020119081636026624,0.00798544356720427
104,19-1031,Conservation Scientists,0.10893318916878766,0.04668090211651287,0.013409784364552743,0.0182606052131556,0.03058189747456645,0.08361874771062344,0.02880718038228093,0.04018865934205944,0.007972674357337525,0.006650233628945547,0.14749823764743494,0.07179634208486457,0.04089071425824623,0.03481118130432418,0.12579356892470955,0.00776423877034796,0.10430828309932152,0.007239105406262058,0.006481941648778032
105,19-1032,Foresters,0.09205931048310352,0.04482070002197496,0.0011841853909635262,0.009467084054565096,0.03658734101559994,0.12431885033305952,0.03967760430806791,0.0486050467757263,0.01166457034869072,0.024371628900574614,0.13031423840930698,0.0483500454904388,0.05837767555498358,0.023586517363884618,0.12919726805329412,0.011579849594904369,0.07621949007230641,0.025037038674347603,0.016360889711735736
106,19-1041,Epidemiologists,0.07617740687856954,0.03919514444914887,0.0077868960471005845,0.003165939546514263,0.026029426835805815,0.18532134438672687,0.08038559337006748,0.10493575101665943,0.0,0.0,0.20480779696524906,0.08539038885566554,0.06029481731965373,0.05912259078992976,0.010121769020661538,0.0030373660243195304,0.0,0.007084402996342008,0.0
107,19-1042,"Medical Scientists, Except Epidemiologists",0.0904553455031132,0.029065609764692624,0.01669279967887513,0.013121104942559093,0.03157583111698635,0.18658930624045653,0.06926371904423131,0.1173255871962252,0.0,0.0,0.1831757872320892,0.0803677926816169,0.05743825670960024,0.04536973784087203,0.021479190048671604,0.002540752564504346,0.0,0.018268563653338482,0.0006698738308287793
108,19-2011,Astronomers,0.04802770698030917,0.014809441843821554,0.0,0.0022465323085521733,0.030971732827935437,0.2014361336409908,0.07527032654640473,0.12616580709458608,0.0,0.0,0.193282309676742,0.0917056877543031,0.029585272177154117,0.07199134974528477,0.038461540180194376,0.011646330572932177,0.012690647538792652,0.01412456206846955,0.0
109,19-2012,Physicists,0.042074082724089,0.02108313645644936,0.00045435480378395614,0.004009814273635795,0.016526777190219888,0.19857590114782006,0.07000407526665714,0.1285718258811629,0.0,0.0,0.2110083157309639,0.0921993265540408,0.05636095654764727,0.06244803262927584,0.02833672700619038,0.016648906604506148,0.0028438554643155905,0.008843964937368642,0.0
110,19-2021,Atmospheric and Space Scientists,0.06458657696918722,0.03287760087857475,0.0,0.005308093586458285,0.026400882504154188,0.17584565366675747,0.07036709909341364,0.10547855457334383,0.0,0.0,0.21988600889533114,0.11442685154011463,0.05148880826756673,0.05397034908764977,0.018547631004900585,0.005063707494779314,0.003812299029365419,0.009671624480755849,0.0
111,19-2031,Chemists,0.03183645343204301,0.003737257017028737,0.001926636386665725,0.005449404643680555,0.020723155384668,0.21342646714552246,0.07473653659468027,0.12853922589967276,0.0101507046511694,0.0,0.1228647779755231,0.060733047216649814,0.03331347950681613,0.028818251252057163,0.14289776221223438,0.06788930576395898,0.004111197126660814,0.03579204028515537,0.03510521903645923
112,19-2032,Materials Scientists,0.03360887620939415,0.003933781763824019,0.0014004843776486075,0.002973481355358244,0.025301128712563282,0.18289878957723985,0.0656387284720805,0.11726006110515932,0.0,0.0,0.18413870038779706,0.07518706666515955,0.052849311101121434,0.056102322621516085,0.0813265281744818,0.024068434411176683,0.0,0.03371629036290714,0.023541803400397972
113,19-2041,"Environmental Scientists and Specialists, Including Health",0.06353926914721109,0.03104344380745465,0.012261176492967709,0.004456065944233453,0.01577858290255528,0.17349267854033787,0.058850590557921176,0.1146420879824167,0.0,0.0,0.1910432308927352,0.10126901718451743,0.051946514174058434,0.03782769953415928,0.05620443631365515,0.009174052825723531,0.031099680047999824,0.015775503440947164,0.00015519999898463554
114,19-2042,"Geoscientists, Except Hydrologists and Geographers",0.05197257853020869,0.014167908838190475,0.0,0.0027838190213906678,0.035020850670627546,0.1898145314635317,0.06544152287800042,0.12383860604915407,0.0,0.0005344025363771825,0.1748323737158417,0.07767832338046737,0.057087689207869975,0.040066361127504335,0.060654013529768624,0.0076780532756429406,0.042249810037772687,0.010076175171996351,0.0006499750443566459
115,19-2043,Hydrologists,0.04228563157532507,0.012012204494588792,0.00093745741346771,0.00522099730261395,0.024114972364654617,0.2002622820081584,0.0659857948581711,0.12872324631435272,0.00019738058299343959,0.00535586025264115,0.1744746747985695,0.07672646839507279,0.04511079321744636,0.05263741318605037,0.06688426578605239,0.03011061379204852,0.01997875628722756,0.016794895706776305,0.0
