,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
73,17-2041,Chemical Engineers,0.49986811152416105,0.0929637621300055,0.06560805896027448,0.0131770732827346,0.014178629886996415,0.20872744588510814,0.07615251160841957,0.09849135918399124,0.03282650060717658,0.0012570744855207492,0.11597950316227633,0.08198716684090704,0.03399233632136928,0.08219740034677102,0.0,0.0387674334084214,0.003903872178673431,0.017137549997328985,0.0036091781868153963,0.0187793665755318
74,17-2051,Civil Engineers,0.495534533873396,0.07007959643593334,0.052117021946949664,0.012016035377307716,0.005946539111675967,0.20380749753664146,0.09017505926649644,0.09054884998351356,0.0230835882866314,0.0,0.07847923298334189,0.0527718478996926,0.025707385083649288,0.14316820691747933,0.0,0.03979058532475551,0.03186131243879857,0.0026484806926534016,0.006802981525823997,0.062064846935447865
75,17-2061,Computer Hardware Engineers,0.4941877080265791,0.19347438007060144,0.1251150477150212,0.032675083445545434,0.03568424891003484,0.08079220173361071,0.03512865699295447,0.04005837007079205,0.005605174669864189,0.0,0.13660145578066335,0.1020184499663074,0.03458300581435595,0.08331967044170357,0.0,0.042465864351206126,0.0,0.0,0.026167187801971983,0.01468661828852547
76,17-2071,Electrical Engineers,0.4923491644148074,0.10359351555199664,0.08229122704601423,0.01836348214728711,0.002938806358695297,0.14306775730518398,0.04533188893289423,0.07405658200216661,0.023679286370123155,0.0,0.15563842571010678,0.11084849336835602,0.04478993234175077,0.09004946584752006,0.0,0.07073242120859763,0.0008779296872099652,0.0,0.00033784401533262245,0.01810127093637984
77,17-2072,"Electronics Engineers, Except Computer",0.4981337063728146,0.12158863239988227,0.08010162742925632,0.01988791533803249,0.021599089632593445,0.12228451262202075,0.040890559601661484,0.04770547810928983,0.028289275393094983,0.0053991995179744606,0.12546978154644695,0.08600918434725859,0.0394605971991884,0.12879077980446466,0.0,0.09984511839143308,0.010460318846204636,0.0055394809895423286,0.008162509526803523,0.0047833520504810744
78,17-2081,Environmental Engineers,0.5042419988262048,0.1037068577357292,0.08139808964647016,0.013292815923248227,0.0090159521660108,0.23390813146106934,0.10922987537316292,0.10188810304719087,0.021183718889958198,0.0016064341507573976,0.0720339294293364,0.04811924002926222,0.02391468940007417,0.09459308020006983,0.0,0.02978356333023278,0.035793646148067994,0.010588427395407144,0.003254085781862216,0.015173357544499682
79,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.4815821063900429,0.1105348264755722,0.072805329122945,0.029641188196010693,0.008088309156616494,0.14778537923478755,0.05633714533915446,0.0776263002922643,0.013821933603368768,0.0,0.10026776872900203,0.06308603836415169,0.03718173036485035,0.1229941319506811,0.0,0.02692083668698216,0.02716747992104057,0.009916799758305771,0.015962791561735874,0.043026224022616716
80,17-2112,Industrial Engineers,0.4993411468962285,0.10990263155751122,0.07482651865901087,0.016984414018331336,0.018091698880168997,0.16616636249867064,0.0702175762397579,0.08151903974342525,0.012522057560934458,0.0019076889545530094,0.07438002961758992,0.042419719673388326,0.0319603099442016,0.14889212322245665,0.0042017975136445845,0.05093910227109447,0.008730444183039344,0.03189478326553168,0.015457788942437718,0.03766820704670885
81,17-2121,Marine Engineers and Naval Architects,0.4859309239889778,0.09364384435212623,0.07009023926561113,0.015618770542643597,0.007934834543871516,0.1676558096222796,0.05448489232213023,0.09325070411966743,0.015776386019892754,0.0041438271605892035,0.10051787163290084,0.06743138805515618,0.03308648357774468,0.12411339838167107,0.006345350229113264,0.048712885351679634,0.03850678241165989,0.0005228967993035782,0.006977692996790039,0.023047790593124687
82,17-2131,Materials Engineers,0.495880382921552,0.14335019198798998,0.11294303448037454,0.010969001548645831,0.019438155958969583,0.17961674938152014,0.06360828275076656,0.08912529414322788,0.026883172487525732,0.0,0.08256815069164185,0.045269466584780885,0.03729868410686097,0.09034529086039997,0.0,0.054126372908436464,0.004072353403342836,0.023505763730124616,0.0,0.00864080081849607
83,17-2141,Mechanical Engineers,0.4954067002321443,0.10918708290738216,0.0789704373094565,0.012978944972506056,0.017237700625419596,0.1961387273875854,0.10741131341145434,0.08169787681354883,0.004001060066071583,0.0030284770965106245,0.11192032660404,0.060712018502764,0.05120830810127601,0.07816056333313674,0.0034734968830791467,0.038703356428499015,0.011686186033116414,0.008013695176331399,0.013553548620564015,0.002730280191546751
84,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.4875618120851538,0.1038188797758512,0.06547496890296242,0.01912595008547234,0.019217960787416437,0.1546573684792018,0.06355780227803763,0.07212054839537606,0.018175341944377685,0.0008036758614104473,0.07644377345309812,0.04964268742145605,0.02680108603164208,0.15264179037700262,0.0040033049475261175,0.01875123528355329,0.0470406008935768,0.02468698434864345,0.01257598543614688,0.045583679467556086
85,17-2161,Nuclear Engineers,0.4985709629274263,0.11141465141360256,0.05855815361025494,0.03769708387426567,0.015159413929081954,0.16797018868233485,0.07767143215795258,0.06676791026195918,0.02179341605060562,0.001737430211817504,0.0967973651214132,0.06460955096891641,0.032187814152496795,0.12238875771007575,0.0,0.05013376934178554,0.011605265586428274,0.010368104250107516,0.02434472711542894,0.02593689141632549
86,17-2171,Petroleum Engineers,0.4901622744108016,0.1071427082049972,0.06936130822892306,0.018708325705648253,0.019073074270425868,0.1946527651450136,0.07257774502955808,0.10227788155737427,0.019797138558081236,0.0,0.10200545312232873,0.07024357093043235,0.031761882191896365,0.08636134793846212,0.0,0.02815640203784424,0.010922573591018758,0.0,0.008924158485521428,0.03835821382407768
87,17-3011,Architectural and Civil Drafters,0.5248883271183651,0.14606825392256714,0.1172147795016821,0.008922950568968403,0.019930523851916626,0.22971028262437154,0.10042597032340587,0.07745711677079127,0.02588876732307237,0.025938428207102005,0.05088056974878399,0.020796874317116472,0.03008369543166752,0.0982292208226424,0.0,0.08777446273239455,0.008710826908992858,0.0,0.0004554860959997041,0.0012884450852552974
88,17-3012,Electrical and Electronics Drafters,0.5161013502332298,0.17511273671826996,0.15348918826422114,0.01406665552474012,0.007556892929308708,0.13845951436993054,0.06845936257531746,0.06062031911166702,0.0014002853534949148,0.007979547329451175,0.09624838501975727,0.06176900774490055,0.03447937727485672,0.106280714125272,0.0,0.09560229094695784,0.0018162761048197953,0.0,0.00762823674034333,0.001233910333151015
89,17-3013,Mechanical Drafters,0.5203643101413796,0.10566517327253028,0.08696591267972993,0.011472514032241074,0.00722674656055928,0.2497668885918768,0.12935835398258258,0.08743598387519794,0.015252491083170538,0.017720059650925712,0.06811728948459339,0.04112277019316865,0.02699451929142474,0.0968149587923792,0.0,0.07586729734627759,0.008659335899222648,0.0032602083690534004,0.0025742632696486144,0.006453853908176951
90,17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.4950832859802171,0.09797542727613798,0.059774751179010925,0.017759166647889558,0.020441509449237498,0.15104181692602747,0.0575321661167354,0.05055265935199603,0.036083386574122384,0.006873604883173664,0.09287668275594484,0.06740413711844327,0.025472545637501568,0.15318935902210687,0.003992221067002828,0.08397141367845808,0.012609708656380936,0.011820868010324078,0.01720299989465296,0.02359214771528801
91,17-3022,Civil Engineering Technologists and Technicians,0.5047069704556536,0.08088604073781773,0.07043990695662831,0.008015911592996151,0.00243022218819326,0.2669279156194269,0.1158305848560947,0.13240027222269593,0.015055046751645115,0.003642011788991211,0.05407662381309408,0.01218708075720637,0.041889543055887705,0.10281639028531486,0.0018430290512038336,0.03701754380553926,0.04884249898919639,0.006196899957046778,0.007363034177132234,0.00155338430519638
92,17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.5219738112942408,0.1279261636113202,0.09631168335724342,0.0,0.03161448025407676,0.1558103162387726,0.0481582849110707,0.026754213006758825,0.046447390417485884,0.034450427903457176,0.04672028972118202,0.04531597275970732,0.0014043169614747016,0.19151704172296605,0.0,0.16026589049803475,0.0,0.0123981512626415,0.018852999962289795,0.0
93,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.5115027519654078,0.016680437926552102,0.010852312985342292,0.0,0.005828124941209809,0.2316143989022721,0.09841569589490612,0.03641316478503312,0.06128710146537589,0.035498436756957005,0.031227412086375875,0.022364942577666577,0.008862469508709298,0.23198050305020776,0.019360133993360142,0.09098166134221004,0.03698437437161112,0.06334675922604578,0.009760881932052882,0.01154669218492781
94,17-3025,Environmental Engineering Technologists and Technicians,0.4959706648633837,0.05871639605111272,0.05095909612769151,0.0033409643041776233,0.004416335619243596,0.20786029536727854,0.06860268326190491,0.09448088160325466,0.02503368598957341,0.019743044512545608,0.014252532874300313,0.006829694789140987,0.007422838085159327,0.21514144057069207,0.020113030203043,0.05373404438019065,0.09004675131733048,0.04550439039972743,0.002822735923555491,0.0029204883468450307
95,17-3026,Industrial Engineering Technologists and Technicians,0.5030595595801826,0.11259142711421452,0.04620276597372554,0.026925916664100304,0.039462744476388666,0.1544389035815924,0.0784402292080257,0.05695598461611993,0.01904268975744677,0.0,0.07674582374276398,0.04811729645054191,0.028628527292222063,0.1592834051416116,0.008541935252740421,0.05143859228325176,0.013648440559520338,0.04114380850675601,0.030396707751539964,0.014113920787803113
96,17-3027,Mechanical Engineering Technologists and Technicians,0.49675897792393,0.07476386361016217,0.04852960368060484,0.01056816729641645,0.01566609263314088,0.15895247275023122,0.07603291725683041,0.03824801002855136,0.03229492675453004,0.012376618710319429,0.06165089080126127,0.04013879646158938,0.02151209433967189,0.20139175076227533,0.012031382330761444,0.0728391247630737,0.06412130339108905,0.04102062474043058,0.004232501561228433,0.007146813975692116
97,17-3031,Surveying and Mapping Technicians,0.5325252765648991,0.060247886504878716,0.04522937683810824,0.0005267644887675042,0.014491745178002969,0.28786249017636584,0.1105813280087128,0.10266654907264948,0.04005191688957978,0.0345626962054238,0.029714555343566092,0.018107167959065532,0.011607387384500569,0.15470034454008852,5.606628663506552e-05,0.05853234998455891,0.06311666727699151,0.019230784710350883,0.009329530678494987,0.004434945603057168
98,19-1011,Animal Scientists,0.4797310161089342,0.10439738332862136,0.08572806213727369,0.015420608802052574,0.0032487123892950827,0.16967013680429724,0.0619034483673391,0.09785490364884172,0.009911784788116444,0.0,0.10690490659665897,0.061086024451388374,0.04581888214527057,0.09875858937935662,0.0,0.004792501836496244,0.04131206888210776,0.0019239693618714664,0.0037197727495269475,0.047010276549354205
99,19-1012,Food Scientists and Technologists,0.4993496297482373,0.09436634123869424,0.06847345587600895,0.00876894297905638,0.017123942383628916,0.21034984156227898,0.08615713871196505,0.10518691586683256,0.0190057869834814,0.0,0.09708065957432736,0.02889574778368742,0.06818491179063994,0.09755278737293667,0.0034744819661765864,0.03676677935971856,0.02063672090568624,0.019310677489948826,0.009907569750365663,0.007456557901040819
100,19-1013,Soil and Plant Scientists,0.4768139041470134,0.08473382272065233,0.06673290004178421,0.01713507260845429,0.000865850070413825,0.15674246178233187,0.048766398657200186,0.09310377676980873,0.013564606738905695,0.0013076796164172555,0.08902080510541416,0.034312916106113416,0.05470788899930073,0.1463168145386151,0.0019140230182368265,0.017100817245779224,0.06742434506132007,0.005091324587802733,0.0007405490456778621,0.05404575557979836
101,19-1021,Biochemists and Biophysicists,0.4963978333746998,0.07770406885433305,0.05760645680461441,0.013986555397042851,0.006111056652675792,0.2485539696130201,0.10166214298087886,0.09916851323810427,0.038624036097176816,0.009099277296860171,0.09229982156156936,0.03656611174203549,0.05573370981953387,0.0778399733457773,0.0,0.033960044028314006,0.00698803317561473,0.013561250687429941,0.006683937819147526,0.0166467076352711
102,19-1022,Microbiologists,0.4932040201597104,0.06613764477132457,0.051328857238764715,0.006595568511281849,0.00821321902127802,0.22781071944605655,0.09078386478220446,0.09988795846182093,0.02530628811808365,0.01183260808394755,0.08244509336243729,0.03810270008684507,0.044342393275592216,0.11681056257989204,0.0,0.015963564577908953,0.0056476841057605115,0.026798270835899224,0.02016354791074985,0.04823749514957349
103,19-1023,Zoologists and Wildlife Biologists,0.4741036729795193,0.14944586717597172,0.1024107156185389,0.030077576098238575,0.016957575459194237,0.1252602373026704,0.05229872828245603,0.057228327114370536,0.011956648756808994,0.0037765331490348295,0.07732491732772376,0.0412304727293476,0.036094444598376164,0.12207265117315345,0.002469250082773213,0.01023669918457812,0.0638161682042132,0.004460120581685647,0.012830370730317932,0.028260042389585363
104,19-1031,Conservation Scientists,0.4705304056042275,0.11852671309211255,0.055052901067291854,0.05364660236813778,0.00982720965668292,0.13868363682629595,0.034603833570148936,0.0704756935326459,0.01836704101263394,0.015237068710867156,0.061368674877882994,0.0311996135575403,0.0301690613203427,0.15195138080793602,0.011140689726373871,0.014413589236421312,0.07695654645012512,0.00769372949819528,0.014518267118789984,0.027228558778030446
105,19-1032,Foresters,0.4766982403266096,0.130933419811672,0.06799600165220511,0.03564182794501393,0.027295590214452974,0.1295251021005304,0.0435506287580434,0.048986170798904265,0.024702161458817786,0.01228614108476494,0.06588501522952607,0.03697779762057103,0.028907217608955038,0.15035470318488106,0.017544551149961483,0.016382664487270198,0.060041119641719376,0.014080630759604203,0.018715231528636862,0.02359050561768894
106,19-1041,Epidemiologists,0.4883976323888549,0.12418042857726105,0.0899316824103087,0.025503571714595445,0.008745174452356903,0.19908728237538748,0.07005352398108572,0.11375616512231278,0.015277593271988962,0.0,0.1105796773492676,0.06125467008564861,0.04932500726361898,0.054550244086938746,0.0,0.00484677328155758,0.0009603620160201227,0.0,0.0020867691026386155,0.046656339686722434
107,19-1042,"Medical Scientists, Except Epidemiologists",0.4795148998930603,0.1642683126998375,0.09389689567101424,0.038927549934752406,0.03144386709407085,0.14929692169517825,0.04145105960336052,0.09556088369422296,0.012284978397594777,0.0,0.09853058961721678,0.05343302883439893,0.04509756078281785,0.06741907588082778,0.0,0.013141240864705831,4.2322329364768876e-05,0.007645791951694677,0.013046982737127923,0.03354273799793457
