,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
282,TN,Knoxville,0.4633301299162555,0.10588686890350102,0.05303723801323487,0.042336277480008185,0.010513353410257971,0.14844728351558725,0.048340514024780484,0.03473184906644288,0.02066133067976549,0.04471358974459837,0.030573251805437126,0.013936286752633177,0.01663696505280395,0.17842272569173012,0.046626515288495866,0.017091301690253018,0.03653528080905187,0.02577266769028687,0.032961968324853985,0.019434991888788503
283,TN-MS-AR,Memphis,0.4582801819132263,0.09874876912390468,0.04865162741340727,0.040140240541199634,0.00995690116929779,0.1466644626421189,0.04702782509203133,0.03317005785553962,0.020800055074687112,0.04566652461986083,0.029036072784316132,0.012992118607684849,0.01604395417663128,0.18383087736288656,0.04690472000471276,0.015897220930147657,0.04103840163140676,0.026631511953324416,0.0340095422511362,0.019349480592158783
284,TN,Morristown,0.4737719278280405,0.08496483268896005,0.04071894517624234,0.03503584715472033,0.009210040357997391,0.15917484587642605,0.046387095704803996,0.028168347462927262,0.02775229114155831,0.056867111567136475,0.0237634153608021,0.01006404050425418,0.01369937485654792,0.20586883390185226,0.049832802387765066,0.022675157403257998,0.04789286128281596,0.03815594948220797,0.030159236862437894,0.017152826483367373
285,TN,Nashville-Davidson--Murfreesboro--Franklin,0.4605683413893553,0.10729526033274647,0.054361762413068455,0.042382990025830784,0.010550507893847252,0.14635135837964058,0.04897288468087197,0.035069961402534384,0.020456082585564413,0.0418524297106698,0.0316844794113285,0.014436976242670404,0.0172475031686581,0.1752372432656397,0.043570431694226655,0.01676118676394053,0.0365141811896821,0.025008574897552618,0.033322273964831166,0.020060594755406617
286,TX,Abilene,0.4644121325319242,0.11160746269236063,0.054653125987886006,0.046366548380592995,0.010587788323881618,0.14525648807769684,0.0495219363458851,0.034085924904266825,0.018909039824167983,0.042739587003376926,0.028591472699959895,0.012203906962484341,0.016387565737475553,0.17895670906190694,0.050413641315969364,0.013960702544935432,0.034322640364175414,0.024083203090447074,0.03687198331891129,0.019304538427468383
287,TX,Amarillo,0.4694938941950358,0.1134215018968743,0.05659639141831136,0.045810412247283584,0.011014698231279376,0.14940882625006355,0.05068697353580846,0.03506152029319376,0.01941288020382653,0.044247452217234785,0.028798403545682524,0.012841941346248631,0.015956462199433898,0.17786516250241546,0.04983158734324685,0.014853931782128741,0.034672480579499856,0.025274327080575792,0.033956725938048105,0.019276109778916105
288,TX,Austin-Round Rock,0.46297336977759795,0.12251040701887515,0.06636333575636542,0.04500509839026269,0.011141972872247052,0.1428960505174869,0.0496865671208971,0.04111781951605794,0.016998009455719044,0.03509365442481284,0.04275277451972339,0.02051825114426045,0.022234523375462938,0.1548141377215126,0.03893379089090021,0.017092423288847563,0.027862744211862786,0.019284462481302528,0.030271957681863464,0.021368759166736032
289,TX,Beaumont-Port Arthur,0.4583533971007671,0.09708295792111107,0.04715824840599076,0.039974792072806166,0.009949917442314129,0.14312208868991155,0.046546811904658335,0.0317145930030327,0.02161001005861649,0.04325067372360402,0.028415286729928917,0.013217655108641995,0.015197631621286919,0.1897330637598155,0.049043519166367185,0.01961172527224392,0.04132013382613675,0.029032367707202425,0.032836426278826984,0.01788889150903824
290,TX,Brownsville-Harlingen,0.4594438735255994,0.10737786292978516,0.0494830376305585,0.04835945850506841,0.009535366794158256,0.13717633759596282,0.04680248684511668,0.03102987252829612,0.017946012937000225,0.04139796528554982,0.0272670981547993,0.010074986908429241,0.01719211124637006,0.18762257484505204,0.05525165639904358,0.011935120559347884,0.03590305016033606,0.022149630353055262,0.04503899435364502,0.01734412301962424
291,TX,College Station-Bryan,0.465999414189008,0.11641588320724727,0.05988075459424015,0.0451786404275939,0.011356488185413238,0.1475059425087802,0.051294013950642085,0.03594722819403818,0.018826806983190208,0.041437893380909696,0.030975881136545126,0.014023200105699631,0.016952681030845497,0.17110170733643545,0.0490214125423743,0.015164058168689888,0.03224848048017294,0.02286693547314615,0.03248198296059822,0.01931883771145394
292,TX,Corpus Christi,0.45896048835528,0.10575721072688128,0.05142661982109774,0.04403708926635568,0.010293501639427854,0.14317270113113642,0.04847711906810516,0.033839685169075394,0.019434922636843637,0.04142097425711224,0.028423798070061294,0.012136636447784992,0.016287161622276305,0.18160677842720105,0.04901761530186426,0.016408414553469183,0.037224242712212884,0.02499186141212387,0.03607055794153551,0.017894086505995353
293,TX,Dallas-Fort Worth-Arlington,0.4614693226503043,0.11242062259933364,0.059408823847549815,0.04256465376908502,0.0104471449826988,0.14674985535932358,0.05026005115403726,0.037759940179632696,0.019165353454429896,0.03956451057122373,0.03548048750472005,0.016900411798123446,0.0185800757065966,0.16681835718692706,0.041085160305662866,0.01769335549318062,0.033927276340611316,0.023312083790348524,0.03111968515888691,0.0196807960982368
294,TX,El Paso,0.4546695437404752,0.10692826515714704,0.0527610431986954,0.04434397078809391,0.009823251170357716,0.1409785613915766,0.04651910957574376,0.03333111530483893,0.018801415989480482,0.04232692052151345,0.030109546707935773,0.012327367696325777,0.01778217901161,0.1766531704838158,0.04914531935061284,0.014574149985300131,0.03706200125962462,0.02334842625066449,0.033832504655272815,0.01869076898234091
295,TX,Houston-The Woodlands-Sugar Land,0.4591878760453766,0.10601288319927413,0.05535053200626374,0.040452417292064884,0.010209933900945488,0.14586727140236946,0.049283249205524834,0.03666028525813569,0.020236961241955644,0.03968677569675327,0.034022001728526534,0.016254583572561546,0.017767418155964984,0.1732857197152065,0.041946610134704715,0.018773320288520426,0.03677462898329817,0.025352834988677592,0.030734180715583075,0.019704144604422533
296,TX,Killeen-Temple,0.4513987325034578,0.10420997443705377,0.04966358115330872,0.04396240394245614,0.010583989341288895,0.14031290181580774,0.046945486761902806,0.033292118247792546,0.01802427836995426,0.04205101843615816,0.03070178554119817,0.012894097694333535,0.01780768784686463,0.1761740707093982,0.04912929797891295,0.014010076867078634,0.03323279356293449,0.023419693657361944,0.03667452264953302,0.019707685993577164
297,TX,Laredo,0.4702355021061617,0.10973711951637873,0.05249538885899201,0.047594983861768005,0.009646746795618692,0.14860619858497487,0.050003294874818666,0.03460650648033685,0.01900914009298018,0.0449872571368392,0.023393967014198342,0.009414639140573245,0.01397932787362509,0.18849821699060984,0.05497415301161036,0.011234987694360108,0.0440777506647687,0.02217644534260606,0.04017189335452552,0.015862986922739096
298,TX,Longview,0.4718078773041958,0.10056805010731426,0.049061040418250434,0.04129237614958013,0.010214633539483686,0.14862310521750266,0.04933205862051055,0.03210657339147403,0.022760776027455496,0.04442369717806255,0.028088273167595,0.012456648732152185,0.015631624435442814,0.19452844881178388,0.04810386343853818,0.01946439532669116,0.043471235323499904,0.03064464725852625,0.03378180657230634,0.01906250089222206
299,TX,Lubbock,0.4617836405625972,0.11639515975156207,0.056494269234635526,0.049051232524511004,0.010849657992415551,0.14203867526409247,0.04898057759610906,0.03498285501940485,0.01690443848825453,0.04117080416032401,0.030816801702274924,0.012396379271132709,0.01842042243114221,0.17253300384466774,0.05019122838716215,0.01270210113775283,0.03158685041963544,0.02126590140019684,0.03731866701012617,0.019468255489794344
300,TX,McAllen-Edinburg-Mission,0.4624782839059772,0.10875329622047512,0.050307226913996236,0.04892573685876957,0.00952033244770931,0.13784506086464196,0.0474506689194087,0.03174573181888991,0.017843103676669882,0.040805556449673465,0.02795193736332053,0.010004896845648058,0.017947040517672472,0.18792798945753966,0.05379078968629674,0.011605251270030405,0.03833147000234851,0.021547031577999382,0.04533292193520929,0.017320524985655308
301,TX,Midland,0.4699309081346956,0.10982989830402674,0.05715989162360401,0.0418934085739552,0.010776598106467543,0.15268642215954675,0.05212159343648382,0.03814580468011956,0.021510078481504026,0.040908945561439335,0.029381534259705824,0.014097690579032898,0.015283843680672928,0.17803305341141631,0.04383089970013136,0.01896051735649869,0.04002370323991455,0.02645743431719593,0.029537365015238837,0.019223133782436924
302,TX,Odessa,0.4615118827483402,0.1011132077306318,0.050196829859864386,0.040855657195136834,0.010060720675630562,0.14656528665840796,0.04708004069917058,0.030747422237135807,0.022708420396703885,0.046029403325397705,0.023819575553175883,0.011240267387807572,0.012579308165368302,0.19001381280612467,0.04762293431253363,0.01989602475659589,0.0463775004475397,0.030858689792813105,0.028033781837172683,0.017224881659469657
303,TX,San Angelo,0.4630155039862969,0.10976825152207162,0.05165075783203797,0.04698888682630803,0.01112860686372562,0.1417049963886693,0.04545344424880241,0.032532488539033656,0.01878886532867017,0.044930198272163054,0.02930908513576789,0.012615440830995441,0.016693644304772447,0.18223317093978808,0.053256942998609016,0.014042573502251313,0.033433347537943865,0.02562360352724206,0.036278890262103805,0.01959781311163805
304,TX,San Antonio-New Braunfels,0.4590453716174634,0.1120984774975531,0.05681919977376,0.045021925798671036,0.010257351925122057,0.14350395954976428,0.04925177660953725,0.0362723094760997,0.018196205884670014,0.03978366757945731,0.032728340758262565,0.013941022676034205,0.01878731808222836,0.17071459381188342,0.04565399743163129,0.01506947488260045,0.032933024816982216,0.02261220758490318,0.03538656049937843,0.019059328596387832
305,TX,Sherman-Denison,0.4639518714386138,0.10957237776025186,0.05105039032474131,0.047427286356587765,0.011094701078922777,0.1494080030832168,0.05036234945048917,0.03547361999890484,0.01920827593728721,0.0443637576965356,0.02753591194635842,0.011010394949688862,0.016525516996669556,0.17743557864878678,0.053345605087078855,0.013340468651524186,0.030669969267862224,0.02494879369892989,0.03656251796056892,0.0185682239828227
306,TX-AR,Texarkana,0.4600375344047237,0.09915202774307387,0.045677204397151464,0.04310411224734801,0.010370711098574402,0.14621540316815504,0.049027538056035685,0.03160553852097543,0.020572750438600296,0.045009576152543605,0.02551732547420779,0.010905868861238422,0.014611456612969368,0.18915277801928698,0.051339131212878385,0.01577271450443565,0.04070013926718755,0.026573991192072998,0.03686998177579369,0.01789682006691875
307,TX,Tyler,0.4679327476435284,0.1102654945458584,0.053756204591098665,0.045957414379447975,0.010551875575311757,0.1483009396170954,0.04972609613137825,0.03551935743871441,0.019730891830203986,0.04332459421679875,0.029582825282885625,0.012725453263836726,0.016857372019048897,0.17978348819768894,0.04973571073807953,0.014550808806693237,0.034405027310707464,0.024443548305924802,0.03703345240950226,0.01961494062678164
308,TX,Victoria,0.4703262566836466,0.10385593418475524,0.049196805478896884,0.04388858363793666,0.010770545067921695,0.14923563171258253,0.05153472559712259,0.03464525606758027,0.021134221387245185,0.04192142866063448,0.02813263799263676,0.012118817019808464,0.016013820972828295,0.189102052793672,0.05043842335777776,0.01670817338558727,0.04032283934809447,0.02719876842654156,0.0358207423328109,0.01861310594286005
309,TX,Waco,0.4628966559208522,0.10659137709139904,0.05328253088217949,0.04301894283436588,0.010289903374853663,0.14676969605158888,0.04857973087880608,0.033361083010741414,0.020551238133199725,0.04427764402884165,0.02942293732279018,0.012794088470668529,0.016628848852121656,0.1801126454550741,0.04791543763378727,0.017378667627852503,0.03629288884261777,0.02697404649221993,0.033045748877487284,0.01850585598110937
310,TX,Wichita Falls,0.4615188569227592,0.10203550123090856,0.04917127579459492,0.042957731078367666,0.009906494357945965,0.14861899573356366,0.04890568042511344,0.032857580506734436,0.02020206729496702,0.04665366750674877,0.02717013484953008,0.0115067643166321,0.015663370532897975,0.1836942251087569,0.051414667607979865,0.017405760470920982,0.03594390293561586,0.02599370157264095,0.03507708444622611,0.01785910807537313
311,UT-ID,Logan,0.4603700017154523,0.10439505879998752,0.05147274629738706,0.04311625722502045,0.009806055277580016,0.14581843118035392,0.04549304698935688,0.033653298956179536,0.0209794288243738,0.045692656410443705,0.029502430032835224,0.012519132295321835,0.016983297737513392,0.18065408170227568,0.04704939008957538,0.01862286066124137,0.03479880750921625,0.027907450720304847,0.033192790042712084,0.01908278267922573
312,UT,Ogden-Clearfield,0.4531266384815225,0.10091398286740563,0.050643323589742516,0.04016294674263801,0.010107712535025095,0.14310988180608505,0.04547450642432888,0.033698911355064386,0.020237024736493844,0.04369943929019795,0.030801902968437742,0.014331477431113885,0.016470425537323863,0.17830087083959406,0.04560059685456752,0.018539162034178814,0.03666155818335185,0.026599161627345595,0.032098291687569995,0.01880210045258026
313,UT,Provo-Orem,0.4636379963534091,0.10658295811390717,0.053034592597324265,0.0428792309176538,0.010669134598929113,0.1468341609543619,0.04734714533186474,0.0368270283009904,0.019993834404588986,0.04266615291691776,0.033012263899058224,0.015095995826882869,0.01791626807217535,0.1772086133860819,0.04536053411521168,0.018119026586456945,0.034837780189120086,0.02521659055106408,0.033908315416088144,0.01976636652814096
314,UT,St. George,0.46806674310617796,0.10774832743944453,0.050749957298509035,0.04634987536450892,0.010648494776426558,0.14259110212295564,0.04422945759172303,0.032016204676960036,0.01937337656363525,0.04697206329063733,0.02400783801006724,0.010447577009611473,0.013560261000455764,0.1937194755337106,0.05722487375583034,0.01523255940363447,0.04309741847626231,0.027252353900391102,0.03416742141986203,0.016744848577730332
315,UT,Salt Lake City,0.4612402021812458,0.11463617860689085,0.06075856732911378,0.04358684794183148,0.010290763335945606,0.14714842983580398,0.050902323826418176,0.038547622694578704,0.0191987376781932,0.03849974563661389,0.03466964355629732,0.016353692471935438,0.018315951084361886,0.16478595018225367,0.03893861051976899,0.01746856775696256,0.03451072056581636,0.02326431504627108,0.03165186627133265,0.018951870022102038
316,VA,Blacksburg-Christiansburg-Radford,0.4570867461055478,0.1017474493711752,0.049240055723345146,0.042100853486967,0.010406540160863068,0.14755777417596186,0.046784664338199784,0.03599560659386036,0.021014666410156608,0.043762836833745065,0.03150646300176148,0.014749372621744241,0.01675709038001724,0.17627505955664935,0.05027101600140545,0.018469828215153,0.03101065593600522,0.026366951669853863,0.032613732527241535,0.017542875206990275
317,VA,Charlottesville,0.4537197025084441,0.11379242916983205,0.058365444776168014,0.04455813040846214,0.01086885398520191,0.14466699164173413,0.04928898945727228,0.039474092670946696,0.017582478883449604,0.03832143063006555,0.03469611042480597,0.01607084220802662,0.01862526821677935,0.16056417127207193,0.04579067352150925,0.013957094415715349,0.028712263756965613,0.0191889685637031,0.03364791021091911,0.019267260803259512
318,VA,Harrisonburg,0.4660356918098286,0.09679514402884956,0.04689721842993372,0.04028755803665302,0.009610367562262823,0.15258729564705048,0.044146402066018026,0.03320326506302372,0.022743738456541374,0.05249389006146736,0.02228066852998871,0.010412604940521642,0.011868063589467069,0.19437258360393986,0.056535996950614065,0.017672261739481897,0.04258511183390425,0.032761435568686215,0.029794782510382138,0.015022995000871247
319,VA,Lynchburg,0.4577034043920011,0.09951334624125532,0.04853511230010462,0.0411547874767696,0.009823446464381104,0.1469841746680611,0.04641995558113544,0.03437518410484418,0.021512587993182432,0.04467644698889905,0.02864109994094733,0.01276858327228842,0.015872516668658913,0.1825647835417373,0.04889178864108552,0.017947648113795085,0.037878284926740016,0.027462922254199145,0.03200251371388033,0.018381625892037214
320,VA,Richmond,0.4568199910142797,0.109536975172631,0.0569752093181921,0.04258958106432442,0.009972184790114488,0.14647080645747787,0.04958483790345088,0.03893881304912028,0.018693889736589888,0.039253265768316815,0.03385502484642401,0.016105046971652322,0.01774997787477169,0.16695718453774686,0.042932480426608126,0.01637808039003939,0.03454774427289816,0.02209501049881846,0.032452192556319155,0.018551676393063567
321,VA,Roanoke,0.4557024830065039,0.10159921931433044,0.05072636090948453,0.0412784134525944,0.009594444952251509,0.14932067320054668,0.04842679876971073,0.034927771191250366,0.02106827209914918,0.04489783114043639,0.027737375165130092,0.012410249715491256,0.015327125449638834,0.1770452153264967,0.04673424330718011,0.01665121957634674,0.037201382726399335,0.025925223010906297,0.03325417181919948,0.017278974886464724
322,VA-NC,Virginia Beach-Norfolk-Newport News,0.4509201841063658,0.10396417795210117,0.05254194681134527,0.04151391386685093,0.009908317273904966,0.14410338340544093,0.04697436711060683,0.036612728297280926,0.019213571692272943,0.04130271630528022,0.03176833836765845,0.014468154446701138,0.017300183920957318,0.1710842843811653,0.04572673730990493,0.01689619411036796,0.034737790337092594,0.02366538514600909,0.03248512866932775,0.01757304880846298
323,VA-WV,Winchester,0.4626186566611115,0.10088497404900668,0.04756499962249134,0.04337545990001675,0.009944514526498577,0.1514035367294362,0.04697618485737843,0.034066964571718886,0.020969966257166718,0.049390421043172164,0.024921047963518225,0.010727026245519671,0.01419402171799855,0.1854090979191504,0.05300742898385062,0.016029284743400842,0.039536144881446224,0.027267156625525025,0.03262215157120202,0.016946931113725663
324,VT,Burlington-South Burlington,0.4630628925486422,0.11569713158634412,0.06011472876831383,0.0448779266310212,0.010704476187009102,0.1454328823540263,0.05147115203576823,0.03878153801679412,0.017884511569954072,0.03729568073150986,0.03690264135967911,0.01677054714852818,0.020132094211150926,0.16503023724859267,0.04176577495265843,0.01587683345885581,0.030854731540570418,0.020868443234632723,0.034647101795024005,0.021017352266851287
325,WA,Bellingham,0.4613165078050178,0.10493682996871886,0.050401004815983134,0.0443317227798968,0.010204102372838938,0.14545563090289818,0.046469940089919615,0.032927396087245916,0.01931900091289556,0.04673929381283709,0.02770331289294638,0.011327517364834479,0.0163757955281119,0.1832207340404544,0.0539957070138455,0.01600101647068764,0.035927234093377135,0.026331939533062426,0.03349468740127836,0.017470149528203274
326,WA,Bremerton-Silverdale,0.4450542736804267,0.10292042320225066,0.048863314623914265,0.043197028219036135,0.01086008035930027,0.13985616791780667,0.04608466058654025,0.03430898679693523,0.017680667829166514,0.04178185270516468,0.03015491050335876,0.013466771511191545,0.016688138992167208,0.1721227720570106,0.048738761947903185,0.01590227076635446,0.03197068266627726,0.022282689057433747,0.03470453505151712,0.01852383256752483
327,WA,Kennewick-Richland,0.4553952057460493,0.10072415834336644,0.049707848146607565,0.040758524292431736,0.010257785904327157,0.14697910582224924,0.047741077913701385,0.0371353497605936,0.019116128459134997,0.042986549688819264,0.03248490971117207,0.01532684482049784,0.017158064890674233,0.17520703186926154,0.047159459386433004,0.01699386882079289,0.036304342397929616,0.02314375537085133,0.03209083751269952,0.019514768380555228
328,WA,Longview,0.4530831965055051,0.10012569198665927,0.04653921325563952,0.043236124851757096,0.010350353879262648,0.14340583602642776,0.045791351805590685,0.0310916674072359,0.019957744349095568,0.046565072464505586,0.0250347132396894,0.01001420272458524,0.015020510515104163,0.18451695525272868,0.052454160000218464,0.01496462040874882,0.03931952305147498,0.025897191944507958,0.03472370056138247,0.017157759286395985
329,WA,Mount Vernon-Anacortes,0.4657700689667873,0.10501150327765896,0.0489761042786572,0.045562606092377035,0.01047279290662473,0.1497356622097872,0.04772088469667896,0.034152056931293216,0.019710498882948933,0.048152221698866106,0.026561280457644425,0.01056962913877837,0.015991651318866058,0.18446162302169675,0.056079644852880035,0.014604961060498313,0.03522179191360987,0.0253217410526171,0.03565360434556545,0.017579879796525973
330,WA,Olympia-Tumwater,0.4444964623476727,0.11563234591722925,0.06184783066852961,0.043092158298745895,0.010692356949953751,0.142471137012375,0.04921740754409015,0.040314749335544776,0.01614425230211293,0.03679472783062713,0.03487236867495082,0.016918912804348218,0.0179534558706026,0.1515206107431177,0.04137014285296306,0.012932918541663613,0.028143447278133008,0.018340525655648563,0.032006619477398746,0.018726956937310725
331,WA,Seattle-Tacoma-Bellevue,0.4518723975155776,0.10824552602329343,0.05646761733638018,0.04155443998027415,0.010223468706639116,0.14367337934142202,0.04783443074605077,0.03800448790406867,0.018525828342901472,0.0393086323484011,0.03617028411884268,0.017792060486857803,0.01837822363198488,0.1637832080320195,0.0415921950020391,0.01754268831849347,0.033276474747590316,0.02225578292088514,0.03075816299942131,0.018357904043590174
332,WA,Spokane-Spokane Valley,0.4535977745285717,0.10789669797048708,0.05316213522176052,0.0446549106597313,0.010079652088995264,0.14386768177269296,0.04874306597224082,0.035206473390374894,0.018658753615092262,0.041259388794985,0.029711361935681968,0.01284367174062502,0.01686769019505695,0.17212203284970964,0.04628621372024348,0.015239359923604588,0.03427879510408264,0.023199538969984997,0.0352419043623566,0.01787622076943731
333,WA,Wenatchee,0.461043649822713,0.09834679965868537,0.0460570108322876,0.04261198770817156,0.009677801118226206,0.14998755512991294,0.04578887700766023,0.031605542011831585,0.019571232607246608,0.05302190350317455,0.024343272260968576,0.0097387601912469,0.014604512069721675,0.1883660227731461,0.05929235340051115,0.014105966616715716,0.03854475249780482,0.025636124304116804,0.03449224567099825,0.016294580282999373
334,WA,Yakima,0.4570125899172714,0.09470876354302936,0.04493407746113224,0.0401797775487876,0.009594908533109514,0.1491414663649348,0.04481964167893188,0.030544663602838095,0.020425224067529574,0.05335193701563525,0.025739678516946515,0.010304649074077708,0.015435029442868809,0.18742268149236072,0.053910311496006905,0.014211827933197538,0.03914260815622979,0.02784582882262942,0.03470980709308279,0.017602297991214298
335,WI,Appleton,0.4562610114478086,0.09869581161473964,0.048694271709484815,0.040811263287002235,0.00919027661825259,0.14794394002118585,0.04668868728083564,0.032949514322662826,0.02178530205227783,0.04652043636540957,0.028686916204158083,0.012854563066140095,0.015832353138017986,0.18093434360772495,0.04858252006964988,0.01907553048802653,0.038190946417049516,0.028183316330347326,0.03000121997617605,0.01690081032647571
336,WI,Eau Claire,0.4579495099029602,0.10098005073367264,0.04825613524724568,0.04295069247050453,0.009773223015922436,0.1483731343003697,0.04805700804732304,0.03390241951865558,0.02015709910888518,0.0462566076255059,0.029107200188818638,0.012580097829335932,0.01652710235948271,0.17948912468009928,0.05135787154115245,0.015750101373730726,0.03445849654327235,0.025091878772743527,0.03508652010789605,0.01774425634130419
337,WI,Fond du Lac,0.4645974010792057,0.08847758661761514,0.042530416952040684,0.037583672294492006,0.008363497371082456,0.15775868528654335,0.04754998840940949,0.030662052781413256,0.02596995397091789,0.05357669012480272,0.021904240762901626,0.010042588354007743,0.011861652408893884,0.19645688841214556,0.05443187686282893,0.021118028293057745,0.04371199663942976,0.03458587002923395,0.02835634895649038,0.014252767631104757
338,WI,Green Bay,0.4566064157771163,0.09884883928172523,0.050201464656643616,0.03966106332299976,0.008986311302081875,0.15063433770779014,0.04998106992294925,0.03378871929879549,0.021851305943609182,0.045013242542436264,0.029165591610175973,0.013122320300741326,0.016043271309434653,0.17795764717742496,0.046133040603609635,0.018362491877323087,0.03754707221434608,0.027851293464055685,0.03066682604306901,0.017396922975021482
339,WI,Janesville-Beloit,0.4649588302046901,0.09938145139140583,0.04658407317014579,0.043341922335925605,0.00945545588533446,0.149920310030508,0.04572668379433837,0.0314088786898693,0.02150761766292587,0.05127712988337448,0.026748197643865657,0.011073172271157585,0.015675025372708075,0.18890887113891064,0.05438495640256233,0.01676938953619312,0.03937585371719509,0.027517070389462075,0.03362054230168457,0.01724105879181346
340,WI-MN,La Crosse-Onalaska,0.4541731617977365,0.1086702166511998,0.05244405334885475,0.04589247926379678,0.010333684038548277,0.1451465330348369,0.049137796467555055,0.03521048589270197,0.01887655434245448,0.041921696332125405,0.02960887036264602,0.0128079383834292,0.01680093197921682,0.1707475417490537,0.0488175008178105,0.013967465692358629,0.03152041803490894,0.02214013171423862,0.035782275238878974,0.018519750250858055
341,WI,Madison,0.4499733701469718,0.1101128351979664,0.05856808092447379,0.04183472581202577,0.009710028461466815,0.14631943924656826,0.05039007670980808,0.03826238743545801,0.018756347682074768,0.03891062741922738,0.034909262806051805,0.016132133182719166,0.01877712962333264,0.15863183289638536,0.04119314961180424,0.016316016950866086,0.029335300401655055,0.021809339873163882,0.031082646583239382,0.01889537947565669
342,WI,Milwaukee-Waukesha-West Allis,0.4557108804026992,0.10408219019259203,0.053768171280473474,0.04072841426175052,0.009585604650368056,0.14814001850004566,0.04929955730834794,0.03547175209008049,0.02122706318348201,0.0421416459181352,0.03288292073364226,0.015219822999434382,0.01766309773420788,0.17060575097641922,0.042678135642767935,0.018916477412961725,0.03331823607194391,0.026108388094580475,0.031291124572753265,0.01829338918141191
343,WI,Oshkosh-Neenah,0.4567613311079423,0.09977257645605044,0.05080009689094147,0.03993626420401708,0.009036215361091891,0.14987664686911156,0.04960380753755903,0.03339771177276375,0.022562626718376638,0.04431250084041212,0.03046143968382486,0.013703331729218187,0.016758107954606676,0.1766506680989554,0.044308624121473315,0.019326461955916016,0.03538027938063371,0.02889389855250508,0.030507353367040437,0.01823405072138687
344,WI,Racine,0.4613786247755728,0.10040847464107597,0.04924870853061211,0.04165265170319414,0.009507114407269696,0.15077952796694086,0.048762288808657066,0.03351448795589626,0.021972693065217985,0.04653005813716954,0.028878980296171895,0.012415877082499648,0.01646310321367225,0.18131164187138407,0.04752056655078795,0.01831704478382079,0.03726006979389152,0.028342197319640355,0.03186889752197545,0.018002865901268008
345,WI,Sheboygan,0.4669263465107767,0.08835502533189135,0.04315067771311225,0.03642969483193944,0.008774652786839678,0.15584219609637584,0.046944515251049486,0.029805380701271207,0.026316379524604232,0.05277592061945092,0.026595611589212982,0.011832458957064914,0.014763152632148063,0.1961335134932965,0.05100396962796694,0.02242523485411796,0.040679990418672936,0.03629396688237781,0.028749498821874064,0.016980852888286782
346,WI,Wausau,0.4645093799798825,0.09921803196283524,0.05029853703384145,0.03991969885393603,0.008999796075057766,0.1545592785207692,0.04971968295382435,0.034479889590222385,0.023002655179471358,0.04735705079725111,0.027598756440636925,0.01285539216457208,0.014743364276064843,0.18313331305564112,0.04662983808135851,0.01940906906950857,0.04051892796950518,0.029663271826454295,0.030200902077487636,0.016711304031326937
347,WV,Charleston,0.4594781593947915,0.11052734500854723,0.057760825003249,0.04278863626793779,0.009977883737360464,0.14713896833859808,0.05174218273574222,0.03714556653338962,0.020668206787819256,0.03758301228164698,0.028877845630841236,0.013191893705580405,0.015685951925260826,0.172934000416805,0.04242819734502371,0.015740010867701038,0.038675441507100096,0.024537964956196347,0.033316343754222294,0.01823604198656153
348,WV-KY-OH,Huntington-Ashland,0.4624272412340205,0.10637787600673528,0.050912724854097084,0.045043517724165205,0.010421633428473005,0.1469868304457298,0.0491788132452506,0.03529053562841746,0.019994785630709628,0.04252269594135212,0.02810116816819974,0.012060699973547756,0.016040468194651988,0.1809613666133556,0.049364602285983085,0.014508170687406344,0.03533509450363235,0.024724477111297383,0.03852179847868425,0.018507223546352168
349,WV,Morgantown,0.4587956464158948,0.10365321082586576,0.04910325735205565,0.044481552558761225,0.010068400915048868,0.14690506007710807,0.045756362334828084,0.034225004075810875,0.02038882856071677,0.04653486510575233,0.024271679340249985,0.010778974297798338,0.013492705042451649,0.18396569617267103,0.05618656008368443,0.01509387980436164,0.03646967789217949,0.024916851393646588,0.0347413085772365,0.016557418421562345
350,WV,Parkersburg-Vienna,0.46332270888318,0.10428741322019064,0.05075459026004134,0.04340860387362752,0.010124219086521773,0.1497819834412203,0.04949349066546716,0.03490842211084892,0.02079942659409186,0.044580644070812345,0.02721866352044029,0.011578739733041687,0.015639923787398605,0.1820346487013288,0.05054704878223392,0.015148765799131868,0.038399259147411116,0.026112326679432002,0.0339794047889263,0.017847843504193567
351,WV-OH,Weirton-Steubenville,0.4550725772940467,0.09634490201605586,0.04347766985949104,0.04259590092779703,0.010271331228767777,0.14524097146954995,0.045855911630697285,0.030720115407304512,0.02121581584362845,0.04744912858791971,0.024477545369503542,0.010172263925418493,0.01430528144408505,0.1890091584389373,0.05603568477117919,0.015227949655701498,0.037185508576364615,0.028541153657382717,0.03509964810288396,0.016919213675425333
352,WV-OH,Wheeling,0.4642213870197636,0.1117364557484214,0.05305654390637866,0.04801990711136729,0.010660004730675436,0.14531167405305073,0.04795497916295692,0.03419500764724295,0.01879680685102209,0.044364880391828766,0.02712621942438088,0.011453905426504844,0.01567231399787604,0.18004703779391054,0.054366416801184425,0.012877666336382548,0.03422215604674337,0.02307090714633933,0.037993193216115516,0.017516698247145426
