,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
343, WI,Oshkosh-Neenah,48.90493728,13.76692108,4.2883516319999995,2.12980777,5.027690361,2.321071318,18.69009587,3.581587987,3.3391265430000003,4.114345186,3.102892733,4.55214342,2.131180341,2.131180341,11.44466599,4.65882346,2.239458584,1.202607605,2.669990748,0.673785588,2.872073999,2.872073999
344, WI,Racine,48.76840526,13.63673242,4.546266185,2.156005629,4.962074426,1.9723861809999998,18.45169369,3.640701641,3.353329299,3.872759838,3.039189443,4.545713473,2.023412962,2.023412962,11.84526556,4.914114273,2.059625586,1.279562899,2.93124614,0.660716657,2.81130063,2.81130063
345, WI,Sheboygan,48.74640856,12.71411133,3.9466408439999996,2.041846708,4.296556534,2.429067244,19.49621665,3.212497206,3.5933759469999997,4.67654326,2.926803637,5.086996603,1.84256696,1.84256696,12.11461267,5.141633441000001,2.59105755,1.201067039,2.592827336,0.5880273020000001,2.5789009480000002,2.5789009480000002
346, WI,Wausau,48.94038411,13.5764231,4.364828838999999,1.969659975,5.092609145,2.149325141,19.04223486,3.7251300080000003,3.622940375,4.047608785,3.042082923,4.604472764,1.957483968,1.957483968,11.44707306,4.747813657,2.153082167,1.219935314,2.682710391,0.643531535,2.9171691180000003,2.9171691180000003
347, WV,Charleston,49.0633013,14.55316983,4.655974205,2.184351526,5.893323968,1.819520134,18.17815668,4.036168877,3.531000741,3.663189032,3.118713688,3.8290843469999998,2.099830556,2.099830556,11.08044614,4.291243172,1.863467489,1.353188089,2.9422186939999997,0.6303286920000001,3.1516980919999997,3.1516980919999997
348, WV-KY-OH,Huntington-Ashland,48.70945773,13.80672175,4.831390073000001,2.1665646819999997,5.148680485,1.660086511,17.87018793,3.7332521360000004,3.222032942,3.610206261,2.961936179,4.342760414,1.974525884,1.974525884,12.22135812,5.005845295,1.886511605,1.38059958,3.357086558,0.591315083,2.8366640419999998,2.8366640419999998
349, WV,Morgantown,48.63925623,13.31595668,4.738397013,2.0321648999999997,4.846339652,1.6990551130000002,18.21262818,3.70459319,3.286027261,3.7041464239999997,2.7883343,4.729527003,1.708725574,1.708725574,12.68382824,5.690076781,1.882129624,1.4065527869999999,3.1679062730000003,0.5371627729999999,2.718117565,2.718117565
350, WV,Parkersburg-Vienna,48.73617919,13.60697337,4.6527331069999995,2.123035541,5.105357885,1.7258468390000001,18.4198498,3.696358384,3.461693775,3.7193427989999996,3.0146894389999996,4.527765405,1.91559836,1.91559836,11.98604571,5.0678268410000005,1.955212388,1.346826951,3.016434902,0.599744624,2.8077119510000004,2.8077119510000004
351, WV-OH,Weirton-Steubenville,48.49738886,12.67871315,4.507873163,2.011493631,4.408471089,1.750875269,18.5398853,3.3039536160000003,3.472227011,3.993181561,2.822400323,4.948122791,1.7136474830000001,1.7136474830000001,13.0264365,5.752392292000001,2.213100073,1.38360247,3.1607747660000003,0.516566896,2.5387064219999997,2.5387064219999997
352, WV-OH,Wheeling,48.59581097,13.9178073,5.0768835789999995,2.06059243,5.280654877,1.499676412,17.49236181,3.5956719510000004,3.129797897,3.413813909,2.8252309039999997,4.527847153,1.8845443880000001,1.8845443880000001,12.51859409,5.412851307,1.78009288,1.4043836180000002,3.330266335,0.590999952,2.782503375,2.782503375
353, WY,Casper,48.75139619,13.48914952,4.292188148999999,2.023428572,5.050170076000001,2.123362719,18.80554174,3.494491086,4.0285654619999995,3.7624524139999997,2.7792224180000002,4.7408103619999995,1.830433472,1.830433472,11.70485873,5.021652412,2.180502605,1.354622688,2.528326187,0.61975484,2.9214127339999996,2.9214127339999996
354, WY,Cheyenne,48.56964197,13.816077700000001,4.611150268,2.367476989,5.141716887,1.695733559,18.0862006,3.636586008,3.4688743339999997,3.46040658,2.99311192,4.527221759,2.197367208,2.197367208,11.74487585,4.988874939,1.740446346,1.445463647,2.902425718,0.667665199,2.725120612,2.725120612
