,State,Metropolitan Areas,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
271,SC-NC,Myrtle Beach-Conway-North Myrtle Beach,0.0063973557910804715,0.016550984958618408,0.013052561288598745,0.0034984236700197,-0.01958430272714404,-0.006494611595296757,-0.0032418766209243444,-0.0015911720827824565,0.0014280878698215461,-0.009684730297962005,0.0017912405727317227,0.0008780339374015195,0.0009132066353301996,0.007639432986874446,-0.0026225507929161468,-0.005350478518047311,-0.0006911411378694442,0.008507962934366217,0.00779564050134113
272,SC,Spartanburg,0.0050462534941876904,0.01420934115653455,0.010237578098380516,0.003971763058154157,-0.0160242966445312,-0.006182008363601218,-0.004318270921036066,0.00025460081450837807,5.555372565845679e-05,-0.005834171900060796,-0.0008738264126423242,8.030689265356439e-05,-0.0009541333052959164,0.007735035394826617,-0.004085683779888983,0.000300731819542703,0.001956513635934992,0.005833618147427149,0.0037298555718107626
273,SC,Sumter,0.0061892661257521575,0.024976965096709845,0.01519352703514535,0.009783438061564502,-0.025249689178042628,-0.007055271934634198,-0.0009818295989811252,-0.00679939778051631,-0.00234098276122445,-0.008072207102686593,-0.0010494213965076687,0.0005198229288387833,-0.0015692443253464677,0.007511411603592644,-0.005610085576417911,-0.0018197321393595355,0.0029780025858125586,0.006330831278056197,0.005632395455501345
274,SD,Rapid City,0.00648288722647905,0.014740072138985831,0.010105035323944321,0.004635036815041474,-0.015454938539431891,-0.00343536533066658,-0.005034714618503973,-0.0019779047764049568,0.0005593567614255099,-0.005566310575281903,0.0007386454412467089,0.0017172471310015758,-0.0009786016897548808,0.006459108185678353,-0.004038895324097694,-0.0024069922559935425,0.002265601244683023,0.005485228955991628,0.005154165565094945
275,SD,Sioux Falls,0.0042435071271108024,0.014010049965666044,0.009605434871662634,0.0044046150940035,-0.018700418800843915,-0.005355502119826272,-0.007151136366580463,-9.101208653568976e-05,-0.0002582656794502848,-0.005844502548451182,0.0012445419505986918,0.0015118236498108568,-0.0002672816992121789,0.007689334011690085,-0.0036557691489940217,-0.0004967966212445774,0.002453577591538081,0.005733592906280907,0.0036547292841097117
276,TN-GA,Chattanooga,0.004324481212553688,0.013225068479416818,0.009901914222265572,0.0033231542571512877,-0.01902069837392792,-0.006568396340122565,-0.004686008637873669,-0.001850519825005788,-3.161520754189906e-05,-0.005884158363383968,0.0014133227609869207,0.0010969298567879476,0.0003163929041989713,0.008706788346077994,-0.004485425836983852,0.00032290286878473845,0.002965113799954462,0.0050728208106895845,0.004831376703633022
277,TN-KY,Clarksville,0.005474674023495718,0.016686175588551663,0.012316103470136263,0.0043700721184154745,-0.019519772730259958,-0.009717156630119836,-0.006247159454056496,-0.0008654782309693021,0.0029896230864324136,-0.005679601501546755,-0.0025164893419775407,0.0005149250286962878,-0.003031414370673856,0.010824760507181369,-0.006363672195774904,0.0008568632322227335,0.0035103727839548853,0.006885749281298628,0.005935447405480002
278,TN,Cleveland,0.007374386835951818,0.024863863519269558,0.016053340388828316,0.008810523130441242,-0.02454271957199411,-0.004918665650669722,-0.002023278516479391,-0.0030340842662958944,-0.0005600925788933828,-0.014006598559655734,0.001959463615393061,0.002072174878033479,-0.00011271126264042476,0.005093779273283139,-0.004194882010928783,-0.007080445801773341,0.002550691640905399,0.00552660263449474,0.008291812810585115
279,TN,Jackson,0.006639448641591439,0.020428649083680986,0.012031104850433877,0.008397544233247047,-0.017904944773144,-0.004419960568724082,-0.0019581840089750654,-0.0025401060986466263,-0.0013454655841717534,-0.007641228512626448,0.002374795431518334,0.0019373211802800711,0.00043747425123822833,0.0017409488995360214,-0.0039384808827616575,-0.005966095564494199,0.0013557016948724243,0.004895483205224114,0.005394340446695338
280,TN,Johnson City,0.0069192378558928245,0.024317227170532058,0.015015119709324322,0.00930210746120759,-0.02158294502603314,-0.004052853421870242,-0.0010269653166796522,-0.007244390862638146,-0.0005105716694976356,-0.008748163755347454,0.001967039941016234,0.0018764275364560527,9.061240456016348e-05,0.0022179157703780816,-0.005820186952648458,-0.004014800498748382,0.00012997632569815287,0.00652597611776369,0.005396950778313064
281,TN-VA,Kingsport-Bristol-Bristol,0.006014798076871442,0.014591671967253347,0.010358095799354344,0.0042335761678989545,-0.01793599268700399,-0.005597269255907686,-0.0025173208422671275,-0.001693297127608677,-1.94378061567288e-05,-0.008108667655063753,0.0016133656260986368,0.001892418279089255,-0.0002790526529906287,0.0077457531705239216,-0.002707890453609023,-0.0018908376611160567,0.0032012878832407762,0.004394559022255988,0.004748634379752252
282,TN,Knoxville,0.0062487846856873475,0.01538177996085073,0.009143187129475544,0.006238592831375241,-0.01634515347167853,-0.004426372054385029,-0.0026658867453736995,-0.003113330319343806,0.0006538070237880438,-0.00679337137636403,0.0013211762485508677,0.0012717730447731473,4.940320377764401e-05,0.005890981947964724,-0.0035835129423208256,-0.0020793865761831454,0.0017174823414160061,0.00524431128738179,0.004592087837670903
283,TN-MS-AR,Memphis,0.006350260011091402,0.012116265039402538,0.007310264157358005,0.004806000882044532,-0.01165737502539088,-0.00577382639923596,-0.0027842030953847824,0.00193210567447627,0.0007044322109862264,-0.005735883416232629,0.00012013339101729636,0.0007113956320685557,-0.0005912622410511707,0.005771236606061603,-0.003763470518682515,0.000329474364844852,0.002533491454856672,0.002984618741791706,0.0036871225632509157
284,TN,Morristown,0.007022802767797986,0.018086181955921862,0.01236226982366292,0.005723912132258917,-0.0224357745138769,-0.004820431981886778,-0.0013468337315625314,-0.004328086158715321,-0.0013424173682744095,-0.010598005273437905,-0.0007803086673234401,0.00036728657168755806,-0.0011475952390109993,0.012152703993076636,-0.002763033581165433,9.49215212798088e-05,0.003150531399949245,0.006070124604662868,0.005600160048350154
285,TN,Nashville-Davidson--Murfreesboro--Franklin,0.005962728456886279,0.01346236857802202,0.007726343243417026,0.005736025334604933,-0.013401222404807513,-0.003780676847511967,-0.003294798822526861,-0.0020317534346557674,0.00018707117412290403,-0.004481064474235845,0.0014567429726823553,0.0014416155136578752,1.5127459024471409e-05,0.00444483931098999,-0.004353940116811532,-0.0009517932248541207,0.0014212695947679252,0.0035714806269847963,0.0047578224309029115
286,TX,Abilene,0.005971795062347629,0.018422794894887254,0.011937348621657122,0.006485446273230111,-0.016754085735102536,-0.005802059168645776,-0.003814771528512777,-0.001618492583545808,-4.435034419901507e-05,-0.005474412110199174,-0.0008353962082590441,0.0001849543203976713,-0.0010203505286567258,0.005138482110822046,-0.00491199923967554,-0.0021943936877370372,0.002104048398790262,0.006186829841952915,0.003953996797491449
287,TX,Amarillo,0.00381586933518302,0.01387599189950868,0.010957591059822344,0.0029184008396863845,-0.018865221747846692,-0.006959527456129509,-0.004536904754510858,-0.0003184776187067709,-0.0008253492126523501,-0.006224962705847194,0.0006540589717302925,0.0005928214692857947,6.123750244449097e-05,0.008151040211791,-0.0038092921669506735,-0.0017098257475889054,0.0021636404398541823,0.007124327701931137,0.004382189984545259
288,TX,Austin-Round Rock,0.005260950297766798,0.013163084678468606,0.00832018161414684,0.004842903064321766,-0.012611417997926285,-0.00595258487636125,-0.0030378727878509273,-0.0014406448107615565,0.0009676179809743752,-0.0031479335039269404,-0.004094028482268884,-0.000991084940717684,-0.0031029435415512907,0.008803312099493088,-0.0044832517657966845,-0.00021353823819277032,0.002514875015649374,0.006699165664116477,0.004286061423716719
289,TX,Beaumont-Port Arthur,0.00705597409672365,0.014035050686121472,0.008232155033186028,0.005802895652935375,-0.012716886730159057,-0.0049722046562519885,-0.0030242727255829424,0.00018499314525100008,0.00016880911061764592,-0.005074211604192774,-0.0003407223904373785,0.0001389983010745919,-0.00047972069151196525,0.006078532531198388,-0.0035969749174801367,-0.002394910060674188,0.002988901807387929,0.004578767651126792,0.004502748050837953
290,TX,Brownsville-Harlingen,0.0070265117514884965,0.01487088585548446,0.008746356833602392,0.006124529021882054,-0.014850239543882704,-0.0016354407207024716,-0.0034979553358049226,-0.007954686313008243,-0.001998751029495864,0.00023659385512879438,-0.0025188678148270268,0.0009335321551812801,-0.003452399970008325,0.009524733254714035,-0.007347132371729969,0.001753693807008981,0.0008168291733629124,0.010603902651540854,0.003697439994531272
291,TX,College Station-Bryan,0.003397922774369122,0.01542459626117938,0.007266828254416727,0.008157768006762642,-0.020136684276215868,-0.004653313010782249,-0.006433910943708647,-0.0030779907688303736,0.0011492315317701768,-0.007120701084664803,0.007903702730459122,0.002948352966349795,0.004955349764109249,0.00020630805894591986,-0.005526086032481472,-0.005877822782487288,0.002600036621827249,0.0024657873139498146,0.0065443929381376114
292,TX,Corpus Christi,0.005923865709122844,0.012543777435130007,0.008988214762580429,0.003555562672549612,-0.013494904612181668,-0.005743812395307191,-0.005127141385571722,-0.00025517372809159833,0.001154286572375516,-0.003523063675586649,-0.000625674262636499,0.0007948195572274589,-0.0014204938198639563,0.007500667148811008,-0.004551651723334039,-0.0013010608669536475,0.002870695876237811,0.004967353086383207,0.005515330776477683
293,TX,Dallas-Fort Worth-Arlington,0.005926369394376796,0.012881038063183414,0.006432754872583241,0.006448283190600306,-0.014151347232280537,-0.004223161037836723,-0.0025805267206810427,-0.0014195907935964649,-0.0003172007914012502,-0.005610867888765067,0.0017251983660793793,0.002406984612040489,-0.00068178624596113,0.005471480197394657,-0.002432691592319632,-0.0015029035726509682,0.00173173606299281,0.004823276266956996,0.0028520630324154537
294,TX,El Paso,0.0072502628822772594,0.01846899215420807,0.011092066499332856,0.00737692565487516,-0.01597362547572781,-0.005740434218730189,-0.0017014887026535475,-0.003406193128132777,0.0004547834768787833,-0.005580292903090103,-0.002382180062229625,-2.545862612443085e-05,-0.0023567214361052066,0.007137076266026916,-0.005096375370379686,-0.0020707919545634584,0.0021097674013873385,0.008245867232898475,0.003948608956684249
295,TX,Houston-The Woodlands-Sugar Land,0.005560538990105834,0.01265484387763631,0.008194730206875639,0.004460113670760671,-0.013002348424778487,-0.004956468213265661,-0.0032952942985251463,-0.0010684219430239991,-4.6913518799915344e-07,-0.0036816948347756923,-0.0005324776298213513,0.00016756736574358166,-0.0007000449955648497,0.006440521167068974,-0.004942411611008699,-6.186493102076224e-05,0.0019777405185438246,0.005176237309140894,0.004290819881413707
296,TX,Killeen-Temple,0.007228722307332236,0.02008913185466632,0.010651892473769528,0.009437239380896786,-0.016003786368840058,-0.00429794155621057,-0.0013404063452307907,-0.002841662570083697,-0.00015178802172601674,-0.007371987875588945,0.001110066041079931,0.0019453918193953672,-0.0008353257783154378,0.002033310780425568,-0.003648973531969149,-0.004860536384522822,0.001687685897628466,0.004341891181742315,0.0045132436175467925
297,TX,Laredo,0.006699068860355817,0.01791202340483951,0.008753179171721144,0.00915884423311848,-0.020825000290810497,-0.0064441028614205115,-0.002121147008671033,-0.003996154586468896,-0.0011869309042799765,-0.0070766649299700704,0.0017074551516657185,0.0018907490066454968,-0.0001832938549797547,0.007904590594661145,-0.005531093314176342,-0.0022892004596798965,0.0029965901371281113,0.007240892011237204,0.0054874022201521
298,TX,Longview,0.00685922619103979,0.015999338626459678,0.00951566310585506,0.0064836755206047,-0.012873768477292352,-0.005701726627771082,-0.0027345497099980354,0.000996650962709969,0.0001671013737803151,-0.005601244476013498,0.0003254140518169982,0.0008415627429234682,-0.0005161486911064474,0.003408241990055461,-0.003846673713503057,-0.0022629421766507192,0.0026293454773192865,0.002842470945925147,0.004046041456964786
299,TX,Lubbock,0.007496025741354438,0.012177086752378885,0.00725368450523977,0.0049234022471390864,-0.01055136105549409,-0.0066035981700494975,-0.003375284044002988,0.0010051364680043892,0.002360329988009197,-0.0039379452974552046,-0.0015910068670849167,0.0010809561661992532,-0.0026719630332841977,0.007461306911554555,-0.0026591627554714524,-0.0019193741383427138,0.004029300577813651,0.004064609732414168,0.003945933495140896
300,TX,McAllen-Edinburg-Mission,0.0051035657477424,0.003005568597023348,0.006561452566032022,-0.0035558839690086256,-0.012194850603177626,-0.0014683553729271245,-0.006134206290965971,-0.0052105095530742725,-0.000517476154733458,0.001135696768523202,-0.0008476188656057829,0.0020249818756815693,-0.002872600741287399,0.01514046661950347,-0.006101203013765821,0.004465905169033543,0.0018699720552355949,0.0103105057493472,0.004595286659652954
301,TX,Midland,0.0046945726148655,-0.001061151808862765,0.002536411859625921,-0.0035975636684886445,-0.007259476541415372,-0.00927843504261828,-0.00738697895089714,0.00982180151457316,0.004352981632709314,-0.004768845695182433,-0.0017461337039682767,-3.6766840485372855e-05,-0.0017093668634829053,0.014761334669112197,0.0017779968460276266,-0.0007371948549325241,0.0073914132649264405,0.0014656883739943944,0.004863431039096238
302,TX,Odessa,0.00604867690557931,0.0029981026701993013,0.003978831671578642,-0.00098072900137932,-0.010861133304154363,-0.009866469061669877,-0.005568897993771457,0.007312366726848444,0.0028388400965843608,-0.005576973072145844,-0.00156077226905732,-0.0006403212794723664,-0.0009204509895849484,0.015472479808591457,0.002237501322899474,-0.0006793143518815173,0.006455477016934989,0.0033149390904979423,0.004143876730140539
303,TX,San Angelo,0.007065992387783215,0.02492735554065438,0.014740213164796569,0.010187142375857834,-0.0207634111655626,-0.005558100189713607,-0.0006784820994923253,-0.0030289167847507782,-0.0027376611845557307,-0.008760250907050154,-0.0016816372761543075,-0.00044319636174156886,-0.0012384409144127473,0.004583685288845757,-0.005002392038425303,-0.003699897722628631,0.0002669118668752815,0.009176482508078732,0.0038425806749456852
304,TX,San Antonio-New Braunfels,0.006893133053782086,0.014940033169445546,0.008604687572908977,0.006335345596536493,-0.012018359856048684,-0.004094808343150312,-0.0032876126223574595,-0.001628658375414746,0.000846063025956828,-0.003853343541083014,-0.0015816911980747609,0.0011219977069503954,-0.002703688905025117,0.005553150938459872,-0.005083371653036791,-0.0012553981306501346,0.001914802785834384,0.0049747483460180686,0.005002369590294353
305,TX,Sherman-Denison,0.005198894159097967,0.018129298664332768,0.011112313171874008,0.007016985492458688,-0.019744502181712253,-0.007620677978393087,-0.003012447662041437,-0.0013018648524923196,-0.0011154117544197213,-0.006694099934365705,0.0002510346924238169,0.0013921090551282152,-0.0011410743627043687,0.006563062984053568,-0.0055032773018748775,-0.0036716607326579545,0.0021042661456440108,0.008107426349645409,0.005526308523296943
306,TX-AR,Texarkana,0.006682998135745188,0.019770787620094,0.011428833870395838,0.008341953749698221,-0.018893885923645992,-0.0053580634289431,-0.003337937519795574,-0.002617413421289697,-0.00020793743670192988,-0.007372534116915712,0.002027672069381401,0.0011657979681903815,0.000861874101191009,0.0037784243699155173,-0.004100552252864747,-0.0036883455649978905,0.001944211203139229,0.003903612015678612,0.0057194989689602965
307,TX,Tyler,0.006023833002381962,0.01852753526950747,0.011013368736852394,0.007514166532655027,-0.01762188644638138,-0.004484267350099921,-0.002825334599707609,-0.003089968024415059,-0.00020990105394263356,-0.007012415418216192,0.0011607290578718869,0.0011161018116098954,4.462724626202661e-05,0.0039574551213841245,-0.004942973432748892,-0.0032121211542140704,0.001956953213233421,0.006081527267070182,0.004074069228043483
308,TX,Victoria,0.006462945481678972,0.02908299042054778,0.016684298582205527,0.012398691838342316,-0.021468633237772844,-0.006903616971398751,-0.0027789908638368235,-0.003020939151784661,-0.00252934466132752,-0.006235741589425067,-0.00025916764304733525,-8.528965944229472e-05,-0.00017387798360504053,-0.0008922440580486635,-0.007839344069746729,-0.005089246536991977,0.000821315721395717,0.006382498642738882,0.004832532184555455
309,TX,Waco,0.0066867726963608645,0.016999006451511117,0.0105341977641207,0.006464808687390493,-0.014391119317474275,-0.005033487795373076,-0.002757077174949448,-0.0008871961814086797,0.00046939753466599543,-0.0061827557004090474,-2.621295459712819e-05,0.0010333114628058426,-0.0010595244174029378,0.0041050985169215895,-0.004853460593534628,-0.002820669456572084,0.0019649294217128285,0.0046848759208664645,0.005129423224449
310,TX,Wichita Falls,0.005382514391603088,0.028585303465942218,0.017507314746718974,0.011077988719223171,-0.02729118539177136,-0.00581617187435389,-0.0030248550673920155,-0.006839011996490427,-0.0023499325678160887,-0.009261213885718931,0.0015847404862444766,0.0010393822106733784,0.000545358275571086,0.002503655831187973,-0.011289847423833951,-0.001223959815408883,0.0009949018969006298,0.00900303193216328,0.005019529241366874
311,UT-ID,Logan,0.0048007266103335935,0.01711392734407355,0.00943301903956631,0.0076809083045072815,-0.021941971440051444,-0.007275270769743976,-0.0006332104210390321,-0.0026108449300195694,-0.0017337738087483678,-0.00968887151050049,0.003502651146577641,0.002728050912126049,0.0007746002344516148,0.006126119559733857,-0.0047190204699981385,-0.003120483811217823,0.0033693477941587127,0.005368147003349651,0.005228129043441424
312,UT,Ogden-Clearfield,0.0061712156365245074,0.015802592590130976,0.00927482509390283,0.006527767496228236,-0.01497159815249624,-0.0051527550147401355,-0.0016167169642138381,-0.00038790174290105617,-0.0006683668509167781,-0.0071458575797244345,0.0007195556187322497,0.0013164404343937784,-0.0005968848156615303,0.0046206655801575005,-0.003025645506245775,-0.0032789500551852623,0.003119670057444089,0.0031079680235556115,0.0046976230605888574
313,UT,Provo-Orem,0.005492549479101605,0.024494189590216608,0.011900800595353513,0.012593388994863168,-0.023880453997486558,-0.005717824056264032,-0.002012629629142275,-0.003810466630653986,-0.0031252254143709426,-0.009214308267055368,0.00514581505902479,0.004104965014180721,0.0010408500448440931,-0.000267001172653547,-0.0063706133769697295,-0.005332812494220629,0.001469802022097233,0.003418673016721191,0.006547949659718343
314,UT,St. George,0.00555329877777655,0.01928974196043985,0.01288876065500022,0.006400981305439646,-0.02399434801096217,-0.007489906070748543,-0.001912832362698333,-0.005645604715659218,-0.00043648557331543367,-0.008509519288540657,0.0037496951896813205,0.0020678302058560714,0.0016818649838252295,0.006508209638617562,-0.004008400639412317,-0.005596850248999746,0.002723261672666268,0.005934954760417749,0.007455244093945591
315,UT,Salt Lake City,0.0040371972176027615,0.01860513562966637,0.009827042371007249,0.008778093258659123,-0.020910131733233944,-0.004648426285450875,-0.0038611848139928494,-0.003344247026137906,-0.0024548016684352685,-0.006601471939217042,0.002805932795776067,0.0020704569727393977,0.0007354758230366867,0.0035362605253941304,-0.005978533939407244,-0.0024651480397655037,0.0013958778838201805,0.004820180637695428,0.005763883983051279
316,VA,Blacksburg-Christiansburg-Radford,0.00466080010903136,0.012373949709447774,0.008996299653025203,0.003377650056422425,-0.014844146434932646,-0.009398613366749272,-0.004001907079281969,0.0015698877222986645,0.0010693731705737758,-0.004082886881773856,-0.0016102062006809815,-0.00053138519791825,-0.0010788210027627108,0.008741203035197126,-0.003955758786527205,-0.001231197009377731,0.002283538945841386,0.006334469993731516,0.0053101498915291605
317,VA,Charlottesville,0.0032105766708528933,0.011899143560544292,0.008387817128831125,0.0035113264317130567,-0.01778113338107834,-0.005230463013541201,-0.004200039427907025,-0.0014298243534325366,-0.0014121407701472367,-0.005508665816050347,0.0025065124665232673,0.0019921181359311944,0.0005143943305920412,0.006586054024863869,-0.005333847687595733,-0.00214101679568908,0.0014538675043410838,0.006723934282029796,0.005883116721777798
318,VA,Harrisonburg,0.002807988441739961,0.014162502696070832,0.00998182883896892,0.004180673857101837,-0.025546499764620312,-0.0077855581514646955,-0.0025005703663269416,-0.0029345028814221352,-0.002518750256518716,-0.009807118108887848,0.007896744198196231,0.002757173310114241,0.005139570888081963,0.006295241312092858,-0.005141516665438155,-0.003239891907667887,0.0007715172244967262,0.006179677149963429,0.0077254555107387395
319,VA,Lynchburg,0.006545778941654978,0.0187499993654746,0.01065461019052763,0.008095389174946947,-0.01805250513878709,-0.0059170902435060685,-0.0010940367579280047,-0.003476352051841214,-8.889420537731146e-05,-0.007476131880134476,0.0009917606128913986,0.0013764151102380606,-0.000384654497346662,0.0048565241020763214,-0.004775803404133932,-0.003346306055015312,0.002027729641007954,0.00690773568091699,0.004043168239300619
320,VA,Richmond,0.0043182954192638725,0.014301219060029513,0.008584230707236677,0.005716988352792926,-0.016118043833735662,-0.004329721330466371,-0.003526799150178117,-0.001991941061966964,-0.0005165038723456798,-0.0057530784187785405,0.0026852901202802024,0.0018668214578273293,0.000818468662452821,0.0034498300726904236,-0.006152291254335736,-0.0021881282047746674,0.0013640884420243538,0.004988536356185208,0.005437624733591315
321,VA,Roanoke,0.005261945676547143,0.015595693050093297,0.009111713960692366,0.0064839790894010855,-0.017073020218623364,-0.005458940736993455,-0.00250228160960407,-0.00043094992071134036,-0.0015741465679225686,-0.007106701383391915,0.0015837051272019967,0.0014954244341529258,8.828069304906219e-05,0.005155567717875065,-0.0037083701851230405,-0.002532843661937914,0.002192949351998472,0.0050586248317356225,0.004145207381201936
322,VA-NC,Virginia Beach-Norfolk-Newport News,0.004514696437741717,0.014026755780583405,0.009867260480617188,0.004159495299966252,-0.017875467490716418,-0.0062176429842520295,-0.003355667130777805,-0.0015547566227500295,-0.0005867420369361706,-0.00616065871600037,0.0013450948297461032,0.0014290729283032953,-8.397809855718169e-05,0.00701831331812855,-0.004539248569700821,-0.0020128431130048557,0.0021280028276002075,0.005493265903321179,0.005949136269912818
323,VA-WV,Winchester,0.005872445221395961,0.018332645082004332,0.010302227610706429,0.008030417471297985,-0.02034594549743124,-0.007392750004375463,-0.0014541522501144571,-0.0018443852462780785,-0.0012572821337671278,-0.008397375862896114,0.0004883487054780819,0.0010361057713822053,-0.000547757065904134,0.007397396931344669,-0.0042903577008119856,-0.002139488486605653,0.0023017051694852737,0.0073997702552762125,0.00412576769400083
324,VT,Burlington-South Burlington,0.004932841963104229,0.012386385106018584,0.008078321141637534,0.004308063964381124,-0.015394592144289232,-0.002563335485043325,-0.004776009970305709,-0.0015919548994803787,-0.0012734908266644612,-0.0051898009627953596,0.0024046844127104464,0.0030518513714863607,-0.000647166958775855,0.005536364588664106,-0.003391744672598469,-0.002082667185675298,0.0021969330273717627,0.003960665487289745,0.004853177932276361
325,WA,Bellingham,0.005618735861935065,0.017768888751907144,0.009921031909047652,0.007847856842859484,-0.019729281575738198,-0.005545961096269016,-0.004572550499658303,-0.0013511897511238533,-0.0006977450614841715,-0.007561835167202872,0.003842552528675221,0.0032024930321890178,0.0006400594964862151,0.003736576157091276,-0.004270108288518447,-0.005948129991564771,0.0014847830665390136,0.005639133940047142,0.006830897430588338
326,WA,Bremerton-Silverdale,0.005016774059616425,0.010722664720322695,0.00818183029570968,0.0025408344246129824,-0.014900051382063297,-0.0064344558245248975,-0.0059685631170797795,0.0014665072002942035,0.0022025591641126924,-0.006166098804865461,0.001141681664508086,0.0016139520842878233,-0.00047227041977976336,0.00805247905684897,-0.0025812484265687226,-0.003298985503015675,0.0034166432532357904,0.004048134706918964,0.006467935026278635
327,WA,Kennewick-Richland,0.004281727270290192,0.013690823475977984,0.009727401762975464,0.003963421713002403,-0.015626460983417828,-0.010189860685433856,-0.004898895978134095,0.0033258042729155113,0.0012487098008719664,-0.005112218393637319,-0.002117605446373322,-0.0011619474221107734,-0.0009556580242625658,0.008334970224103039,-0.005064081967295814,0.0007016769501491799,0.003298547050731626,0.00596416904466001,0.003434659145858058
328,WA,Longview,0.005915499593266814,0.008008071175326356,0.006869601012539757,0.001138470162786634,-0.012403599448945951,-0.008146927467314172,-0.004399554715786798,0.0034520362138118835,0.003359223072575502,-0.00666837655223234,-0.0006107853175839235,0.0012311077431630384,-0.001841893060746952,0.010921813184470386,0.0001854345235911617,-0.002486395755119539,0.005356596563606375,0.0028194943531602915,0.005046683499232079
329,WA,Mount Vernon-Anacortes,0.0054709910250489435,0.012939863853579078,0.008630857986487056,0.004309005867092007,-0.018238103274454298,-0.0077054531960313,-0.004884203698433662,0.0026244670440889947,-0.00036807578516926184,-0.007904837638909062,0.0021705248939948435,0.002829298367929457,-0.0006587734739346082,0.008598705551928876,-0.001063349154184462,-0.005670822979456737,0.004378299384203581,0.004376950058697322,0.006577628242669171
330,WA,Olympia-Tumwater,0.0021571306273014397,0.017876173685079492,0.012600395287140851,0.005275778397938663,-0.024105336931160043,-0.0063790264915890285,-0.0052386210361689,-0.001747750402932468,-0.00306997875093791,-0.007669960249531745,0.0018827550165427325,0.0014831892856344356,0.0003995657309082273,0.006503538856839297,-0.005328680802727186,-0.003713539280820632,0.0015138418800006955,0.006410243899935643,0.007621673160450789
331,WA,Seattle-Tacoma-Bellevue,0.005462590892116093,0.012919867988904809,0.0047847754949236,0.008135092493981151,-0.018123782471212324,-0.001466711718163885,-0.0023312931621231672,-0.00405512452067678,-0.0022132622122632666,-0.008057390857985278,0.008602399400106167,0.006992133246018793,0.0016102661540874467,0.002064105974317887,-0.0023986130229977885,-0.004608181452678578,0.0005322446176565522,0.0033464178493895287,0.005192237982948172
332,WA,Spokane-Spokane Valley,0.005024659477847082,0.013805043792593565,0.007785458371945026,0.006019585420648607,-0.01697945215350499,-0.005767795751052067,-0.004840123849999718,-0.001535617663840777,-0.0008641644683974742,-0.003971750420214949,0.000391725467893983,0.0015434876442266838,-0.0011517621763327233,0.007807342370864667,-0.004220180698486526,-0.0005871442226966227,0.002577938472071869,0.005613030539385777,0.004423698280590152
333,WA,Wenatchee,0.004833913809065116,0.007666078510261881,0.007782440024558356,-0.00011636151429639253,-0.014687353767682432,-0.008157023081476016,-0.006815861285404269,0.0004122768905974669,0.002590550975372759,-0.002717297266772361,0.000544679751263627,0.0009423989629175119,-0.00039771921165387617,0.011310509315221871,-0.002859724469072924,0.0010213791754190083,0.002489712067064137,0.004576125236930989,0.006083017304880653
334,WA,Yakima,0.005601928544542945,0.012248079831721742,0.008318073370374983,0.0039300064613468355,-0.016230558174243015,-0.006315992950700129,-0.00433146298676243,0.0021643192501331968,0.00022917484577220093,-0.007976596332685873,3.4414030269058066e-05,0.0011835876323057074,-0.0011491736020366981,0.00954999285679517,-0.0031781803663176143,0.0006569206383121723,0.002949278662495003,0.005333641436308087,0.0037883324859975275
335,WI,Appleton,0.006452778751590449,0.01680354386407712,0.009149684249121486,0.0076538596149557095,-0.017791255252574027,-0.0055534984447201535,-0.002951269377058391,-0.00014908727415383768,-0.0006163548157198316,-0.008521045340921823,0.0006236746400818048,0.0012358864117095296,-0.0006122117716277249,0.006816815500005763,-0.0017054623867065188,-0.004686469203376092,0.00279569425067612,0.005441356630437107,0.004971696208975165
336,WI,Eau Claire,0.006957990859893848,0.021456605430354117,0.01188581716666495,0.009570788263689206,-0.02017094902411548,-0.004564212039333153,-0.0025641297819658515,-0.0012624844297117676,-0.00197063658206716,-0.009809486191037551,0.0007795772075255003,0.001447823491296851,-0.0006682462837713232,0.004892757246129642,-0.0017223854193223545,-0.00715137621608078,0.0029893265742230377,0.005104054557676804,0.005673137749632943
337,WI,Fond du Lac,0.006004911142894032,0.019363195913051683,0.011317832898448642,0.008045363014603077,-0.022585385320034457,-0.005645315876097675,-0.003554197486751238,-0.0004903013964604187,-0.003394484466852428,-0.009501086093872714,0.003761421701814715,0.0021024247689017173,0.0016589969329130188,0.0054656788480618715,-0.004469834821088817,-0.00673203782760986,0.0017997998682831864,0.00729747759958848,0.007570274028888898
338,WI,Green Bay,0.005950944428353311,0.015465905295609912,0.008316075708792794,0.0071498295868170705,-0.01612849599200622,-0.004828517985269829,-0.0036613683472970227,-0.0007672196478545126,-0.0006136647593708577,-0.006257725252213985,0.0010144221277709684,0.0015491047411305102,-0.0005346826133595453,0.005599112996978489,-0.004011148166770378,-0.0026956360150302144,0.0027768739134928088,0.0045350039453449275,0.004994019319941329
