,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
388,43-4071,File Clerks,53.59470829,17.23640088,1.664616697,0.184615028,15.38716916,0,8.770872023,0.010788968,0,2.443196299,5.147202155,1.1696846,2.200041482,2.200041482,7.258506965,1.568059846,0,4.491733847,0.896410963,0.302302309,18.12888694,18.12888694
389,43-4081,"Hotel, Motel, and Resort Desk Clerks",50.61319554,24.04835572,11.40951392,2.600138306,9.386531944,0.652171551,7.854974172,4.474336967,0,0.497873544,1.532095649,1.350668012,0.187317463,0.187317463,16.6241215,1.536347777,0,5.310461529,9.486988715,0.290323474,1.898426699,1.898426699
390,43-4111,"Interviewers, Except Eligibility and Loan",54.50092388,25.5812515,8.781974771,0,16.79927673,0,11.07720486,1.452400525,0,4.285061584,0.814793599,4.524949153,0,0,8.675720889,0,0,0.614079083,8.061641805,0,9.166746628,9.166746628
391,43-4121,"Library Assistants, Clerical",49.74887771,21.49042703,6.998095113,3.480548869,10.82871459,0.183068461,14.64633602,4.161522099,0,1.170012984,3.166295548,6.148505389,0.601568335,0.601568335,10.37306634,2.873659908,0,2.767331632,4.732074805,0,2.637479983,2.637479983
392,43-4131,Loan Interviewers and Clerks,52.1121872,22.93910414,8.302879052,1.080042341,13.39873062,0.157452128,13.66796198,9.139564515,0,0.045084638,4.43132118,0.051991644,3.368509931,3.368509931,5.610623777,0,0,0.994282361,3.145050715,1.471290701,6.525987383,6.525987383
393,43-4141,New Accounts Clerks,51.69897595,26.23878574,10.25767741,3.246292632,12.7348157,0,13.37019149,10.05913837,0,0.078214005,2.444946264,0.787892843,2.110499908,2.110499908,7.116705976,0,0,0.896175511,5.605359067,0.615171397,2.862792846,2.862792846
394,43-4151,Order Clerks,51.73711504,28.75494967,9.024943351,5.064593743,13.09056557,1.574847007,11.67309984,6.429309484,0,0.663961823,4.327337766,0.252490765,2.578900354,2.578900354,4.810441645,0,0.037757278,0.852709724,3.901474208,0.018500435,3.919723538,3.919723538
395,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",53.08289757,25.84185853,6.1042928,4.712837998,15.02472773,0,10.45360551,9.864533011,0,0,0,0.5890725,3.926971956,3.926971956,6.839239256,0,0,1.910911025,4.852402627,0.075925604,6.021222314,6.021222314
396,43-4171,Receptionists and Information Clerks,52.13851614,30.72324066,11.02916019,1.010021112,18.68405935,0,8.364083019,4.317257949,0,0.240994255,3.027894827,0.777935988,1.408788241,1.408788241,7.731026975,0,0,1.77886012,5.592439971,0.359726884,3.911377246,3.911377246
397,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,51.62414064,18.72599661,9.359882975,1.557519618,7.326476993,0.482117029,17.93506595,7.426224191,0.724521784,4.895342632,2.340630151,2.548347189,0.199132118,0.199132118,8.489776122,1.195527145,0.848504634,0.632823484,5.759630517,0.053290343,6.274169837,6.274169837
398,43-5011,Cargo and Freight Agents,53.10331052,24.8051245,6.109302062,0.517130504,18.17869193,0,5.999027369,4.953258476,0,0,0,1.045768894,1.33554745,1.33554745,10.70823363,0,0.150010379,2.649703508,6.336022279,1.57249746,10.25537757,10.25537757
399,43-5021,Couriers and Messengers,48.03914723,3.748809741,1.127168925,0,2.55815609,0.063484726,24.62572175,0.690079355,10.68289084,6.49293421,1.443534879,5.316282466,0.921888033,0.921888033,16.45039465,6.955698961,3.911658403,1.041280165,4.541757121,0,2.292333053,2.292333053
400,43-5031,"Police, Fire, and Ambulance Dispatchers",51.34572322,18.20585301,6.866147432,2.569789679,8.229474764,0.540441131,18.88670922,5.345073347,0,1.582717711,10.43306436,1.525853797,2.2680538,2.2680538,7.942398678,0.042924098,0.870705434,0.797095809,6.00715568,0.224517658,4.042708522,4.042708522
401,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",50.0447557,26.64104482,9.510817479,6.459351055,9.925930979,0.744945305,8.407784354,3.13697536,0,0.246967898,4.827590533,0.196250562,4.398186655,4.398186655,6.789618503,0,0,4.024123105,2.472565656,0.292929742,3.808121366,3.808121366
402,43-5041,"Meter Readers, Utilities",48.70919946,3.369957537,0.7378275,0.045911059,0.97200785,1.614211127,28.69585062,1.329790393,13.11106867,6.375661513,1.03574853,6.843581515,0,0,15.22338541,6.964867913,4.646029862,0.497457078,3.115030559,0,1.420005891,1.420005891
403,43-5051,Postal Service Clerks,50.2364304,9.033188551,5.221362082,0.095396372,3.716430097,0,23.57859081,5.467107787,1.159667211,4.744488291,2.806655431,9.400672085,0,0,14.91628769,6.811400404,1.549449088,0,6.555438202,0,2.708363349,2.708363349
404,43-5052,Postal Service Mail Carriers,48.94218106,1.551427132,1.151328018,0,0.400099114,0,33.5430037,0,15.94847237,7.410849761,0.168832689,10.01484888,0,0,9.579298925,7.646121613,1.847157553,0,0.086019759,0,4.2684513,4.2684513
405,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",50.83078426,1.951218653,0,0,1.777940194,0.173278459,27.40102155,0,0.70332529,11.0797167,1.940854429,13.67712513,0,0,17.1559922,10.28731549,5.752271353,0,1.116405358,0,4.322551856,4.322551856
406,43-5061,"Production, Planning, and Expediting Clerks",51.45003757,21.0424453,3.557102743,6.545016271,8.469477346,2.470848937,12.3273093,7.088355359,0.962018618,2.365148528,1.911786798,0,3.513800758,3.513800758,9.316256019,0.277342318,3.170427953,3.531011843,1.915349509,0.422124396,5.250226192,5.250226192
407,43-5071,"Shipping, Receiving, and Traffic Clerks",49.94598077,5.954960534,1.174141819,0.601217591,2.814653462,1.364947663,27.48440322,1.955013258,10.98678005,4.346293204,1.608200507,8.588116206,0,0,11.97088086,8.989765862,0.807505115,1.89492506,0.278684824,0,4.535736149,4.535736149
408,43-5081,Stock Clerks and Order Fillers,47.98606471,0.92926343,0.92926343,0,0,0,25.84385855,0,5.150682231,4.333883768,0,16.35929255,0,0,18.29995286,12.04069845,0.009141676,2.207598958,4.042513772,0,2.91298987,2.91298987
409,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",52.3157704,13.1076011,0.413329287,6.600431873,1.44320251,4.650637431,26.01212394,8.260578365,4.540964976,6.145854769,3.265469564,3.799256268,0.999842376,0.999842376,6.557471527,2.772508419,3.2273215,0.479601799,0.07803981,0,5.638731454,5.638731454
410,43-6011,Executive Secretaries and Executive Administrative Assistants,50.48333031,27.0434306,8.106537975,2.506450522,16.2498828,0.180559299,8.994497994,5.433666343,0,0.746771074,2.517157901,0.296902676,5.664813759,5.664813759,4.986605199,0,0,2.466447173,1.599193736,0.92096429,3.793982758,3.793982758
411,43-6012,Legal Secretaries,53.3585542,31.83285756,6.104443202,0,25.72841436,0,5.308958792,3.71680071,0,1.473474362,0,0.11868372,4.004238788,4.004238788,1.500861022,0,0,1.500861022,0,0,10.71163804,10.71163804
412,43-6013,Medical Secretaries,51.57619583,25.60773192,8.772680919,0.38214785,16.45290315,0,7.973320181,3.820129784,0,0,2.245944398,1.907245999,2.545939242,2.545939242,10.14518962,0,0,3.928342538,6.216847081,0,5.304014876,5.304014876
413,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",51.82822227,35.55532681,12.61676732,1.707564129,21.22493593,0.006059428,4.664811994,3.444139794,0,0.413440331,0,0.807231868,2.020538159,2.020538159,1.5011406,0,0,1.209982682,0.291157918,0,8.086404703,8.086404703
414,43-9011,Computer Operators,53.78538191,21.48529922,2.369264934,1.961916039,12.16102127,4.99309697,20.5237795,3.32419807,1.882856441,2.729837853,11.326116,1.260771138,2.814087751,2.814087751,1.061471909,0.121627003,0.070742681,0.175173009,0,0.693929216,7.900743535,7.900743535
415,43-9021,Data Entry Keyers,56.43042751,14.4060275,0.55906324,2.346008349,11.50095591,0,26.1748332,9.853386754,0,4.255263718,6.160056898,5.906125831,2.034782273,2.034782273,1.373121724,0.881406694,0,0,0.49171503,0,12.44166281,12.44166281
416,43-9022,Word Processors and Typists,55.33215901,23.67292137,5.202892435,0.47612322,17.63266122,0.361244492,13.10436836,2.596319527,0,5.314146742,1.256965368,3.936936727,1.300424676,1.300424676,4.789864276,0,0,0.856571635,3.933292641,0,12.46458032,12.46458032
417,43-9031,Desktop Publishers,50.07508959,21.46807024,1.971122517,5.999676562,6.778210485,6.719060679,14.7327567,4.286218889,1.926584001,2.278324756,4.526416256,1.715212795,4.271670204,4.271670204,3.552222071,0.062242974,0.055452204,0.55345674,0.494543776,2.386526377,6.050370372,6.050370372
418,43-9041,Insurance Claims and Policy Processing Clerks,56.67019412,31.49891828,3.609683218,0.945606643,26.94362842,0,14.62929539,12.445188,0,0.023932776,0,2.160174614,0.569849681,0.569849681,0.693636653,0,0,0.008367723,0.68526893,0,9.278494117,9.278494117
419,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",51.93496948,8.529436068,1.092642308,0,5.481776885,1.955016875,25.95356829,0,0.566390713,10.77900254,4.304590341,10.3035847,0,0,12.05725368,6.957644932,1.101742325,1.736136448,2.261729979,0,5.394711436,5.394711436
420,43-9061,"Office Clerks, General",54.97588082,31.36702909,4.856300591,0.606214158,25.90451434,0,7.682698481,1.678766996,0,1.98861938,1.850025631,2.165286473,1.567242693,1.567242693,4.785419794,0,0,2.552688026,2.232731768,0,9.573490764,9.573490764
421,43-9071,"Office Machine Operators, Except Computer",52.79140988,21.43572968,0.447480461,3.688736205,4.748285865,12.55122715,25.29903765,1.644605794,0,17.00443595,4.190016597,2.459979306,0,0,3.536133561,2.857966355,0.678167206,0,0,0,2.520508992,2.520508992
422,43-9081,Proofreaders and Copy Markers,57.94940733,16.34889413,2.230344779,0,14.11008888,0.00846048,16.69217129,5.081286505,0,4.229689006,2.193830046,5.187365731,3.173326419,3.173326419,3.563157728,0,1.668689447,1.89446828,0,0,18.17185776,18.17185776
423,43-9111,Statistical Assistants,53.65359088,16.7342041,1.809476609,1.571950695,12.76964107,0.583135729,25.32118533,18.77794138,0,0.115124631,5.564810804,0.863308518,5.902935738,5.902935738,1.351439764,0,0,0.531257469,0.042097653,0.778084642,4.343825951,4.343825951
424,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",48.36913884,14.24726242,3.85126417,4.762101691,1.071291423,4.562605137,22.40175652,1.317489052,8.361716994,5.534450013,4.877530357,2.310570104,2.979153693,2.979153693,7.884641365,2.432040805,3.237829761,1.416667161,0.578309816,0.219793823,0.856324841,0.856324841
425,45-2011,Agricultural Inspectors,50.18309259,9.623224837,2.80978617,2.08155762,2.057334189,2.674546858,27.8521683,4.775483315,8.282800515,4.12637087,9.002623688,1.664889913,2.048846246,2.048846246,7.115912579,2.321634175,2.706480943,0.451159272,1.636638189,0,3.542940623,3.542940623
426,45-2021,Animal Breeders,45.40915526,2.61279613,0.432211977,1.607604615,0,0.572979538,29.21938699,2.009498109,10.74936122,4.519527713,2.385978398,9.555021546,1.842583288,1.842583288,11.61692894,9.498351038,1.809774871,0,0.308803033,0,0.117459909,0.117459909
427,45-2041,"Graders and Sorters, Agricultural Products",50.81681694,2.90621591,0,2.025357636,0.880858274,0,33.92104486,3.466716774,1.518582051,13.46271238,0,15.47303365,0,0,12.4698555,8.486546988,1.707689548,0.073657509,2.201961454,0,1.519700678,1.519700678
428,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",47.55667872,1.993935378,0,0,0,1.993935378,30.29318829,0,12.43090074,9.366223257,0.082251945,8.413812344,0,0,15.26955506,11.56446951,2.751581456,0.557221671,0.396282415,0,0,0
429,45-4011,Forest and Conservation Workers,47.37857822,12.82795942,2.469663044,3.636171564,2.755748875,3.966375941,19.96770999,1.823451862,7.483155282,4.681267491,2.485657508,3.494177843,2.171411671,2.171411671,12.16184236,4.968090329,3.151305217,2.235227698,1.284193548,0.523025568,0.249654779,0.249654779
430,45-4022,Logging Equipment Operators,50.30864765,8.884971003,0.100088688,1.397968362,0.721394247,6.665519706,32.09848973,0.873998589,11.19994186,11.71016128,4.004424311,4.30996369,0.553749675,0.553749675,8.256877234,1.83292636,4.588323279,1.467277772,0.368349822,0,0.51456001,0.51456001
431,45-4023,Log Graders and Scalers,49.92059513,6.799108659,0.019650049,2.301860583,0.629811186,3.847786841,31.57937781,3.99308262,10.65355149,7.652609171,4.303218561,4.976915971,0.339443073,0.339443073,9.167818828,4.197422327,4.825102512,0,0.145293989,0,2.03484676,2.03484676
432,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,48.32390535,13.48724878,3.390746445,4.137384889,1.382799653,4.576317795,20.50244657,1.59177683,9.605144791,3.632455669,3.846463602,1.826605681,2.475075141,2.475075141,10.60959387,1.803877551,3.881572498,3.121891829,1.132319832,0.669932156,1.249540991,1.249540991
433,47-2011,Boilermakers,48.35992274,8.350290967,0,1.220772283,0,7.129518684,25.56032419,1.696103476,9.857111643,5.650878319,3.22025134,5.135979411,1.048965773,1.048965773,12.48574952,4.360539659,5.884061419,0.944705126,0.932386965,0.364056353,0.914592292,0.914592292
434,47-2021,Brickmasons and Blockmasons,47.21217135,5.350765568,0.001217837,1.79200953,0.016487378,3.541050823,24.62939259,1.549070416,11.72413937,3.398812143,1.294354934,6.663015728,0.810658612,0.810658612,15.93973656,8.275977148,5.527179429,0.68078352,1.260862068,0.194934392,0.481618023,0.481618023
435,47-2031,Carpenters,47.32010318,6.481712346,0.207578592,1.406404528,0,4.867729226,23.65521762,0.830292545,10.25616454,4.459001784,2.026784129,6.082974624,0.732490373,0.732490373,16.24809872,7.987549048,5.032644312,2.331621134,0.77386302,0.122421208,0.202584122,0.202584122
436,47-2041,Carpet Installers,46.73413723,5.685131506,0.002088527,0.137481134,0.590450104,4.955111742,26.37611255,1.884861214,6.122159441,5.21008779,1.492695868,11.66630824,0.848473892,0.848473892,13.18320647,8.721691207,3.083811411,0.834805271,0.07676479,0.466133793,0.641212803,0.641212803
437,47-2044,Tile and Marble Setters,47.04397403,6.636868979,0.055045721,0.067762458,0.44389106,6.07016974,26.07548485,0.955730719,9.139393084,4.967359164,0.441455283,10.5715466,0,0,13.62567123,7.362850101,5.099868141,0.417145505,0.330021266,0.415786212,0.705948979,0.705948979
438,47-2051,Cement Masons and Concrete Finishers,47.9210779,5.260006495,0.131151383,2.244257471,0,2.884597641,24.36670089,0.966707696,8.746330213,7.243155291,0.629012412,6.781495279,0.704925473,0.704925473,17.16111251,8.734930605,4.332738277,1.557254534,1.860906771,0.675282321,0.428332532,0.428332532
439,47-2053,Terrazzo Workers and Finishers,48.010833,5.799988445,0,0.656751042,0,5.143237403,24.22325771,0.460914377,6.089793361,8.158383034,0.555993811,8.95817313,0.529641177,0.529641177,16.61792281,9.361721076,5.344537556,1.129497191,0.394746469,0.387420518,0.840022856,0.840022856
440,47-2061,Construction Laborers,47.4776853,4.971065416,0.321245202,0.370292492,0,4.279527722,27.98035444,0.058139984,13.1695237,6.580513787,0.760084609,7.412092354,0,0,14.52626545,8.152430915,5.59933758,0.15687695,0.617620002,0,0,0
441,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",49.35231825,5.32791943,0.281031279,0.073157227,0,4.973730924,30.17860388,0.296155991,11.67687395,10.450083,2.59197477,5.163516156,0,0,12.99386407,4.535481714,6.320242217,1.618592258,0.519547881,0,0.85193087,0.85193087
442,47-2072,Pile-Driver Operators,49.39872423,4.839642233,0.154745719,0.14337185,0.03816296,4.503361703,31.94052563,1.339778074,11.52334351,10.7240543,3.358269012,4.995080738,0.053000592,0.053000592,12.56555578,3.161530877,6.587925867,2.409060164,0.29182512,0.115213751,0,0
443,47-2073,Operating Engineers and Other Construction Equipment Operators,49.73006469,6.523265154,0,0.584337809,0.271018393,5.667908952,34.25726695,0.787976341,13.92630352,11.83122243,2.877248414,4.834516239,0.081553909,0.081553909,8.517142327,1.274998354,5.561074378,1.416794481,0,0.264275113,0.350836349,0.350836349
444,47-2081,Drywall and Ceiling Tile Installers,46.77182502,3.295643636,0,0.030696514,0,3.264947122,25.48459865,0,11.2757163,4.442340245,0.702960855,9.063581249,0,0,16.98510115,11.85907961,4.604373076,0.258993351,0.032069327,0.230585788,1.006481575,1.006481575
445,47-2082,Tapers,46.53852149,0.897869305,0,0,0,0.897869305,28.71050624,0,16.44273467,2.994103172,0,9.273668396,0,0,16.83083783,10.86709296,5.035391913,0.656929386,0,0.271423568,0.099308124,0.099308124
446,47-2111,Electricians,47.98236776,10.47682291,0.480960965,1.619314561,0.066948288,8.309599101,23.57920312,2.205512711,9.509119075,3.947687481,3.434526204,4.482357646,1.436934113,1.436934113,11.32935113,4.823785847,4.996993427,1.127653784,0.28298536,0.097932716,1.160056479,1.160056479
447,47-2121,Glaziers,47.55473049,3.283040681,0.210747793,0.033649486,0.523437876,2.515205525,26.61076161,0.24283751,13.96564147,5.28424749,1.010660756,6.107374381,0.145560135,0.145560135,16.52813042,6.25483154,5.538711483,2.705225,1.635943256,0.393419137,0.987237649,0.987237649
448,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",46.90876217,3.29559647,0.144820983,0.41561208,0,2.735163406,27.28957232,0,13.17877081,5.539163444,1.105509853,7.466128214,0,0,16.08216132,9.133517547,6.441600769,0.502300241,0.004742761,0,0.241432063,0.241432063
449,47-2141,"Painters, Construction and Maintenance",47.04645587,4.813939871,0.452255587,2.633146689,0.046472075,1.682065521,26.40265978,0,11.65876652,5.928586145,0,8.815307118,0.141011926,0.141011926,15.68884429,8.221493224,4.560529273,1.669608558,0.922602592,0.314610638,0,0
450,47-2151,Pipelayers,48.60542675,6.171715884,0.320075766,0.36153066,0,5.490109458,26.79452417,0.685592202,11.35037859,7.466478507,0.766194529,6.525880343,0,0,14.63791757,5.208081433,6.060267597,2.254494053,0.898729369,0.216345117,1.00126913,1.00126913
451,47-2152,"Plumbers, Pipefitters, and Steamfitters",47.51416977,6.799286315,0.2127153,0.239954069,0.063840332,6.282776613,25.96115338,0.52824821,11.20335422,4.988162037,2.652188894,6.589200017,0.132074041,0.132074041,13.97557721,6.128170551,5.910357768,1.08430245,0.607926303,0.244820138,0.646078818,0.646078818
452,47-2161,Plasterers and Stucco Masons,47.58277281,5.879963161,0.217102884,2.178044967,0,3.484815311,26.08588953,0.159280376,9.619626429,7.320269291,0.981376752,8.005336683,0,0,15.22946077,9.622294369,4.52579362,0.86837409,0.123158223,0.089840469,0.387459349,0.387459349
453,47-2171,Reinforcing Iron and Rebar Workers,47.48025107,2.203309931,0.0781147,0.805354305,0,1.319840925,24.52395957,0.189909761,9.475599215,5.889918219,0.904267749,8.064264626,0.031861231,0.031861231,20.0566834,9.857745667,6.210894781,2.060453576,1.261953396,0.665635982,0.664436938,0.664436938
454,47-2181,Roofers,47.23674327,6.218970178,1.013736484,2.096091092,0.251803543,2.85733906,23.5566596,0.77412136,10.53778581,4.743335293,1.384553,6.116864134,0,0,16.93111388,8.557535796,5.769955274,1.198889766,0.762509188,0.642223852,0.529999617,0.529999617
455,47-2211,Sheet Metal Workers,48.32959797,7.136190729,0.272355637,0.374651491,0,6.489183601,26.31425764,1.178523371,10.3511765,6.403971214,2.489738247,5.890848311,0,0,13.72690328,7.051861199,5.423890145,1.083531176,0.152357062,0.015263693,1.152246321,1.152246321
456,47-2221,Structural Iron and Steel Workers,47.86380006,3.953739232,0.623897083,0.203331012,0,3.126511136,27.79342826,0.205919226,11.06486957,7.162307673,3.809913309,5.550418478,0.077195976,0.077195976,15.15830394,6.846885712,5.808826037,1.137950338,1.063971028,0.300670826,0.881132653,0.881132653
457,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47.81742752,4.088271302,0,0.584591918,0,3.503679384,26.49341285,0.923838887,11.19469782,7.217378974,0.928630453,6.228866717,0.157614034,0.157614034,16.46154641,8.563371101,5.470216668,1.677508433,0.361108474,0.389341734,0.616582923,0.616582923
458,47-3012,Helpers--Carpenters,47.54804499,5.838796344,2.84867E-06,0.089752376,0.00E+00,5.74904112,26.24327857,0.078523576,12.53737607,5.489038778,1.452984578,6.685355569,0.012777721,0.012777721,15.18000522,6.676682791,6.076247407,1.155833235,0.776824672,0.494417116,0.273187139,0.273187139
459,47-3013,Helpers--Electricians,47.58638016,7.776460697,0.051965164,0.035676147,0,7.688819385,24.24931139,0.565829511,11.55194859,4.938413235,0.299791561,6.893328492,0,0,13.89593763,6.514588026,5.551472163,1.191605676,0.195173111,0.443098657,1.664670445,1.664670445
460,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",47.03518121,6.185603644,0.04820379,1.179701778,0,4.957698076,28.65941105,1.016311009,12.27016002,7.156281847,0,8.216658174,0.351040613,0.351040613,11.83912591,7.01359116,3.424147077,0,1.019753413,0.38163426,0,0
461,47-4011,Construction and Building Inspectors,48.36613741,8.731649967,1.131889102,0.079746313,4.694965825,2.825048727,28.23638385,5.609221967,13.39072234,2.542280387,5.849282503,0.84487665,3.104828901,3.104828901,6.982662075,1.713624761,2.519144934,0.526951393,2.078681919,0.144259068,1.310612621,1.310612621
462,47-4041,Hazardous Materials Removal Workers,48.41129148,8.634170938,0.88287797,1.743526521,0.595964475,5.411801973,26.22587452,0.634104473,10.54429154,6.585574324,3.742264481,4.719639707,0.548080779,0.548080779,12.09550023,3.960605509,5.272332329,1.347631644,1.48105454,0.033876204,0.907665009,0.907665009
463,47-4051,Highway Maintenance Workers,48.87605251,7.810568689,1.763255965,2.719093928,0.650313616,2.677905179,26.32812124,0.46457944,10.20944537,7.642729652,3.383020336,4.628346441,0.575666616,0.575666616,13.91873892,4.723523415,5.075212322,1.587354292,2.489228932,0.043419958,0.242957043,0.242957043
464,47-4061,Rail-Track Laying and Maintenance Equipment Operators,48.70321745,7.670295238,0.26549232,1.693556641,0.235103011,5.476143265,27.9147553,2.592284875,8.94719214,7.628700983,3.72672715,5.019850157,0.44748678,0.44748678,12.60594262,4.865906071,5.149236727,1.845455964,0.660662608,0.08468125,0.06473751,0.06473751
465,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,48.13423613,6.492512549,0.895085999,0.196476686,0.458886739,4.942063125,28.445384,0.239985631,11.91219183,6.973057962,4.261134024,5.059014554,0,0,13.19633959,5.164690386,5.212379341,1.609329435,1.209940423,0,0,0
466,47-5013,"Service Unit Operators, Oil, Gas, and Mining",49.05629802,10.1217652,1.244679024,3.4752421,0.754292452,4.647551624,25.18041565,1.454604889,8.921005648,6.447175363,5.087009093,3.270620654,0.978251777,0.978251777,11.7180335,3.529697682,5.020513764,1.479426912,1.39897695,0.289418194,1.057831889,1.057831889
467,47-5021,"Earth Drillers, Except Oil and Gas",49.20100513,8.45906757,0.254821536,0.693388956,0,7.510857078,31.02088545,0.592154462,11.13659235,9.74838884,4.539337421,5.004412375,0.31903707,0.31903707,9.402015035,2.46062774,6.298731818,0.369144206,0.273511271,0,0,0
468,47-5041,Continuous Mining Machine Operators,49.34463304,6.245154237,0.093447705,0.397867445,0,5.753839086,29.89579894,0.361383746,10.1888204,9.32972465,5.573093443,4.442776693,0,0,13.14183207,4.457248377,6.5064883,1.624385424,0.186680731,0.36702924,0.061847797,0.061847797
469,47-5061,"Roof Bolters, Mining",49.14402242,5.512887231,0.107348251,0.627657913,0,4.777881066,26.30242819,0.977787433,8.744567345,8.738801545,2.473841511,5.367430359,0,0,15.70292112,6.444164258,6.130666961,1.673983549,1.320280427,0.133825923,1.625785878,1.625785878
470,47-5071,"Roustabouts, Oil and Gas",48.4579736,3.985690004,0.092210512,0.455117688,0,3.438361804,26.4453818,0.505567713,10.65249377,7.018958251,2.433055497,5.835306569,0,0,17.02694552,6.418481608,6.522048888,2.424116711,1.302851486,0.35944683,0.99995628,0.99995628
471,47-5081,Helpers--Extraction Workers,48.6523338,9.071498665,0.428537599,2.972553459,0.007829938,5.662577671,26.24313718,2.19477699,9.551973748,6.932470896,2.841416444,4.722499102,0.811200705,0.811200705,12.47996686,4.616404511,5.334997978,1.45729102,0.970509727,0.100763621,0.046530396,0.046530396
472,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",49.01646581,19.03656662,4.825608136,5.764047317,2.717516835,5.729394329,17.1990227,2.969073398,5.943109064,2.567462667,4.823113423,0.896264143,3.590657014,3.590657014,7.223258843,0.784679924,2.110613192,2.80246107,1.210797624,0.314707033,1.966960637,1.966960637
473,49-2011,"Computer, Automated Teller, and Office Machine Repairers",49.00855506,24.51364573,1.52479063,0.401830808,4.950783549,17.63624074,17.29592738,0.913627671,5.931331307,4.093147143,1.978798335,4.379022919,0.958727751,0.958727751,3.530337675,1.748730924,1.01152949,0,0.712924904,0.057152357,2.70991653,2.70991653
474,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",48.17697155,12.66367677,0.552334147,0.669261313,1.384057152,10.05802416,21.04981316,1.847134307,8.034174406,3.92257362,1.630496587,5.615434239,0.837246666,0.837246666,12.16526638,4.937583081,2.798484043,2.068987878,1.629754081,0.730457293,1.460968573,1.460968573
475,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",48.53647518,12.51584438,0.973531664,0.329815051,1.995012309,9.217485353,25.08766276,1.603305123,9.489572361,4.174921774,5.558558437,4.261305061,1.612647857,1.612647857,7.349456825,3.228769968,3.639049951,0.030614214,0.328932317,0.122090375,1.970863369,1.970863369
476,49-2091,Avionics Technicians,49.62153601,17.13630374,0.227750584,0.976538744,1.718779164,14.21323525,21.41746018,3.919863683,5.055286144,4.292087084,4.162900977,3.987322292,1.585551382,1.585551382,6.405929159,1.062891246,4.195307391,0.324670236,0.375243923,0.447816364,3.076291547,3.076291547
477,49-2092,"Electric Motor, Power Tool, and Related Repairers",49.36393756,12.99670574,0,1.485371869,0.37803474,11.13329913,24.06437913,2.668543409,5.894089072,5.922283957,4.529230483,5.050232212,1.597138547,1.597138547,9.154648904,3.193198699,5.120883815,0.561784846,0.069698408,0.209083137,1.551065229,1.551065229
478,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49.58053643,15.39657819,0.47106377,0.327519257,2.213549853,12.38444531,22.42718367,2.384641803,5.590871757,5.177868723,5.579864196,3.693937193,1.648961312,1.648961312,8.114345496,1.798017556,4.622253182,0.96905338,0.198937998,0.526083381,1.993467763,1.993467763
479,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49.84401316,10.39586978,0.461211043,0.462872084,1.244653927,8.227132726,24.49442541,3.754414401,10.02098089,5.244500042,2.984211155,2.49031892,0.759349447,0.759349447,11.26973984,2.330102608,5.011138542,2.450047034,1.240699805,0.237751849,2.924628686,2.924628686
480,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",48.66291302,13.45050204,0.618772809,1.791394829,0.762182217,10.27815219,24.86880277,3.679402919,6.818211156,3.349374811,4.480371939,6.54144194,0.867212897,0.867212897,7.200006482,2.380525817,3.682460567,0.104801078,0.641015168,0.391203852,2.27638883,2.27638883
481,49-2098,Security and Fire Alarm Systems Installers,48.32777534,13.80237696,0.853732107,0.287834496,2.581079387,10.07973097,24.84997634,1.991328863,10.92592671,3.964342512,4.006653817,3.961724442,0.569641279,0.569641279,8.406242809,3.359256984,2.429770702,1.881238261,0.451652514,0.284324348,0.699537942,0.699537942
482,49-3011,Aircraft Mechanics and Service Technicians,49.44042906,12.05933216,0.243630648,1.598501916,0.86494478,9.352254812,25.86416128,3.93900931,7.546529356,5.143139336,5.535523494,3.699959788,1.959601809,1.959601809,6.977264361,2.009161184,4.519745462,0,0.298083033,0.150274682,2.58006945,2.58006945
