,State,Metropolitan Areas,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
269,SC,Florence,0.019567755572972453,0.006543592529828779,0.009167950317231777,0.003856212725911901,-0.014953143761652103,-0.00675475156103713,-0.003133534033649341,-0.002620850266830607,-0.0005742929661138249,-0.0018697149340211952,-2.503162023119801e-05,0.00018745337550789105,-0.00021248499573908904,0.002789520937142353,-0.004267640736880143,-0.0005180156426051429,-0.0024794033301296786,0.00545831578499132,0.004596264861765998
270,SC,Greenville-Anderson-Mauldin,0.010046981119986741,3.838924255796655e-05,0.006102988371488545,0.0039056035059402243,-0.0141416667378578,-0.008398547101866126,-0.006031001331697761,-0.0012857504473336864,0.0007573478128704778,0.0008162843301692707,-0.0024014643116695017,-0.0011369242181830561,-0.0012645400934864492,0.007139804372510189,-0.0012828546089864307,-1.6996146518268031e-06,-0.0020721518922696,0.006987991865873632,0.003508518622544421
271,SC-NC,Myrtle Beach-Conway-North Myrtle Beach,0.016032909377171653,0.002668470341451505,0.010557521431088172,0.002806917604631991,-0.02779583124978593,-0.008012067280857682,-0.006723350587538921,-0.0063314176049340115,-0.00014857488666800145,-0.006580420889787317,0.001419534234044572,0.000584514455650071,0.000835019778394501,0.004261125391289367,-0.00915797924129902,-0.0003192473603556706,-0.0029502120700358805,0.009828754894182869,0.006859809168797061
272,SC,Spartanburg,0.0114692463505381,0.0018961142207960593,0.005747656996580274,0.0038254751331617608,-0.015452234996750941,-0.007824988256141654,-0.0041357109783585096,-0.003447895885884858,0.0007649106478474221,-0.0008085505242133376,-0.0023674157120889827,-0.0009988733448113556,-0.0013685423672776269,0.007816389364740384,-0.0011825045745667492,5.815189266103124e-05,0.0004759264525421024,0.0063421731253232244,0.002122642468780779
273,SC,Sumter,0.02007823315562744,0.005254648371695168,0.009875298662123902,0.004948286121808369,-0.015854104765886532,-0.005176238269957181,-0.004600447602309543,-0.0053110114994944215,0.00046863856406536425,-0.0012350459581907426,-0.0011357254036521785,-0.00015101743280527928,-0.000984707970846899,0.0015153795124457914,-0.005221499872282778,0.00042332524088076537,-0.007946018386930327,0.008911909866367362,0.005347662664410769
274,SD,Rapid City,0.013472547650228206,0.0022769429288037324,0.00785350919058977,0.003342095530834706,-0.020971710664728527,-0.010853580595729788,-0.00380279348550526,-0.0033445066682908017,-0.00031062164167346834,-0.0026602082735291896,2.3289271115209398e-05,0.0008656940529467166,-0.0008424047818315072,0.0021853235771196744,-0.0052123339257430365,-0.0011225358879059302,-0.0036428581541503094,0.007941022471882928,0.004222029073036003
275,SD,Sioux Falls,0.012277562673567208,0.003202690923029959,0.0060723532463581795,0.003002518504179057,-0.02094398016605245,-0.011523263364180912,-0.004555333108119557,-0.004086896033690106,-0.00031916878674076443,-0.000459318873321117,0.0003399415485404178,0.0007733758756031888,-0.0004334343270627726,0.006391621021659189,-0.0031003182476943424,5.4696487288445617e-05,-0.0005481855893717039,0.006313864680879522,0.0036715636905572733
276,TN-GA,Chattanooga,0.009793508392435368,0.0007634505719154168,0.00574159851873781,0.0032884593017821484,-0.020167710302439967,-0.009387529221258515,-0.005787317993398714,-0.003263655259511188,-0.0005254327630410949,-0.001203775065230471,4.40806904639969e-05,0.00016242416389509667,-0.0001183434734310998,0.0037121698760066157,-0.0023914835578544217,-0.00017920852777874446,-0.0032531397389365946,0.005738167134545377,0.003797834566031
277,TN-KY,Clarksville,0.01605723538283904,0.0035147633060204284,0.008518255773161253,0.00402421630365735,-0.02163714963437577,-0.01045578992158184,-0.007736620898268449,-0.002589338733154325,0.00031262421413327107,-0.0011680242955043778,-0.0018169449428240387,0.0003156461812193253,-0.002132591124043365,0.008551223741792291,-0.002763012960715593,-0.0007989826927864135,-0.0027680708449104308,0.00933253265441912,0.005548757585785588
278,TN,Cleveland,0.027634250816601674,0.010837615595476713,0.012432671276610985,0.004363963944513995,-0.023533200732056725,-0.005202641469025965,-0.00048177785935998516,-0.012029715580498007,-0.0025892806688620827,-0.003229785154310664,0.001720280712225991,0.0017048266288796788,1.545408334631057e-05,0.0001759544285959147,-0.01017197147915097,-0.0012627329734159374,-0.0044042837716149925,0.00808674592068042,0.00792819673209737
279,TN,Jackson,0.014757573185398,0.004802303615979228,0.006595640113543008,0.00335962945587577,-0.018032714263153254,-0.007394794278665559,-0.004161523647890429,-0.0045475966706437975,-0.00046920957612263387,-0.0014595900898308446,0.0012195923172170081,0.000987110521620616,0.00023248179559639398,0.001364140955315507,-0.006021132014947271,0.000435106230263032,-0.003171855075528265,0.0053355615898561795,0.004786460225671863
280,TN,Johnson City,0.023202155420327927,0.009898613060579377,0.00987282018231888,0.003430722177429679,-0.0215413332667426,-0.006418486141148705,-0.002377879960133323,-0.007109408102649282,-0.001319764769205235,-0.0043157942936060505,0.001356266001065566,0.0011328607656445314,0.0002234052354210328,-0.004539977599383932,-0.007899019629116467,-0.002334580905720302,-0.007387802514130872,0.008890748214375334,0.004190677235208343
281,TN-VA,Kingsport-Bristol-Bristol,0.014394924169435929,0.003756685393345539,0.006446880893642572,0.004191357882447832,-0.0214614128169586,-0.00790257096502725,-0.003920296361066642,-0.005918212956940866,-0.0014395675995269933,-0.0022807649343968488,0.0018949295091829285,0.0013342954858193976,0.0005606340233635324,-0.0004785644357125085,-0.005554720329181757,0.00016303780998231168,-0.005066412265054228,0.005819996748160868,0.0041595336003803045
282,TN,Knoxville,0.013187079778224713,0.005165927396383539,0.005350203561985324,0.002670948819855837,-0.020926324864840945,-0.007516419537872403,-0.004431396618863992,-0.004875823025762276,-0.0013814628124528307,-0.002721222869889458,-0.00042106516824381643,-5.663007277666339e-05,-0.00036443509546715483,-0.0015986266073449162,-0.0050435134889906886,-0.0010085547974438488,-0.004644446307771728,0.005938152809232794,0.003159735177628579
283,TN-MS-AR,Memphis,0.010291157786415804,0.0026704931253098696,0.00409780922293375,0.003522855438172164,-0.01760492114357512,-0.007258580008180234,-0.005229003337776275,-0.003393763066693936,-4.228590425190207e-05,-0.0016812888266727818,-0.0010198982141656383,-0.0003479389749762897,-0.0006719592391893504,0.0077652118194082576,-0.0022285484935446603,-0.00020318431870659443,0.002854139251718159,0.004573991533546741,0.0027688138463946056
284,TN,Morristown,0.0175174695730754,0.004342482844284089,0.008924448145410206,0.004250538583381081,-0.02486831947266144,-0.006437111003803314,-0.002642115731868226,-0.009604677440850112,-0.001602655328600617,-0.004581759967539185,-0.002060898528036797,-0.0007526859098044795,-0.0013082126182323189,-0.0020863746481925016,-0.0028734425861412787,-0.001976119521367149,-0.00797134381261181,0.00798555125496473,0.002748980016963016
285,TN,Nashville-Davidson--Murfreesboro--Franklin,0.00966823329211057,0.0027696473672100125,0.0040364171843787966,0.002862168740521755,-0.018521870525086557,-0.007938413104737072,-0.004255158528575827,-0.0035619106318062477,-0.0006843644603648503,-0.002082023799602546,0.0002030673197714189,0.00034971304845214483,-0.00014664572868073114,0.00036909036015764235,-0.004194381341839817,-0.0007251862893747144,-0.0024422208011558237,0.0043461083165376585,0.003384770475990343
286,TX,Abilene,0.014335795743628962,0.004630209131664176,0.00614032476813945,0.0035652618438253244,-0.02166056938351224,-0.00931667365649061,-0.005087014744108262,-0.003081126593553675,-0.0015018357866859974,-0.0026739186026736787,-0.0015166817743538785,-0.00023580613293975455,-0.0012808756414141222,-2.6032653118512883e-05,-0.005968095300903593,-0.0012329071354244096,-0.0035610083731412757,0.007464825062721745,0.003271153093629003
287,TX,Amarillo,0.01249912247914864,0.0021126983418787784,0.0072353168743353935,0.0031511072629344557,-0.026082438359017742,-0.010669628869740865,-0.005239814373610884,-0.004543936002228743,-0.001860628297796707,-0.0037684308156405405,0.0006653560100925543,0.0001826794917708461,0.0004826765183217063,0.004315015570620362,-0.005211239539813853,-0.0009387664692931293,-0.0027569954250095748,0.008701086173392707,0.004520930831344198
288,TX,Austin-Round Rock,0.007489193427977797,0.001133702618790644,0.003962906471305747,0.002392584337881415,-0.016960461210884015,-0.007164213590290423,-0.006611179544182493,-0.0016958184762660422,-0.0007830276141822419,-0.0007062219859628079,-0.00495174312215179,-0.002036255057341195,-0.0029154880648105987,0.002915136421721809,-0.0026891190125681586,-0.0021454935211480397,-0.0013788731120905652,0.006549183924286706,0.0025794381432418627
289,TX,Beaumont-Port Arthur,0.01387193190356638,0.004322215406491727,0.005843851688575034,0.003705864808499623,-0.017143951398745666,-0.007881037808000459,-0.004115007883635636,-0.0029913847777774463,-0.0005844081146346712,-0.0015721128146974801,-0.00012981180020133626,-0.0002368811574159479,0.00010706935721461336,0.0025875464777818107,-0.006241275001299756,-0.0009337772276850828,-0.0009941053873707211,0.0056831837099485935,0.005073520384188811
290,TX,Brownsville-Harlingen,0.0123137395285534,0.002865830163633821,0.005522358512837985,0.003925550852081607,-0.010099962580248369,-0.009969615507175572,-0.002396485552861965,0.0032126274626181825,9.383484740350251e-05,-0.0010403238302325313,-0.0015590571929836006,0.0006083837923541812,-0.00216744098533778,0.00045842740883800254,-0.0035559683184074875,-0.001979179804337273,-0.00981650881843545,0.009768685840758929,0.006041398509259281
291,TX,College Station-Bryan,0.01553121852530541,0.008242532575317455,0.004816344943716133,0.0024723410062718197,-0.028260191400107125,-0.012371231837150512,-0.0013155332764166958,-0.0075509107204324985,-0.0031497293399406073,-0.003872786226166849,0.009378344147812072,0.003497864316654853,0.005880479831157217,-0.006495905889733422,-0.011868260693505772,-0.0017577297000328665,-0.00658925225416665,0.00432309546943324,0.0093962412885386
292,TX,Corpus Christi,0.007839824360972289,0.0012724891860846426,0.003738565303744404,0.002828769871143241,-0.014924244520572172,-0.009874414893625248,-0.005711411052559491,0.0004523715262819556,0.0006542848710029865,-0.0004450749716723712,-0.0023173170635948925,-7.438278312639836e-05,-0.002242934280468496,0.006615831825519808,-0.0033449914970360498,-0.0001055080358434192,-0.0007374618377082308,0.00585279366703613,0.004950999529071385
293,TX,Dallas-Fort Worth-Arlington,0.011005185126575029,0.003378233514718443,0.00490524700484099,0.0027217046070156033,-0.01731528751546546,-0.00795945974020381,-0.004274432016294218,-0.002870693186604989,-0.0007172335126558738,-0.0014934690597065774,-0.0014634976334671132,-0.0004198284824751541,-0.0010436691509919556,0.0031446152046797626,-0.0032162259402444067,-0.0012864986862210562,-0.0013490811495417631,0.0058796897061781156,0.0031167312745088924
294,TX,El Paso,0.015415632586075381,0.005043589874681585,0.007254809594617509,0.003117233116776294,-0.014111084733592488,-0.00618762758271045,-0.003928513099005833,-0.0018332431904858407,-0.00037808565158961935,-0.0017836152098007626,-0.003226808877493957,-0.0004146960656794159,-0.0028121128118145412,0.0020785132225181746,-0.005821910202814015,-0.0010786489595056414,-0.004879221288072186,0.010019953468435087,0.0038383402044748975
295,TX,Houston-The Woodlands-Sugar Land,0.011289281785180473,0.002513937985810101,0.005764336644546453,0.0030110071548239137,-0.016900682712433782,-0.008065999333050106,-0.004124143149317729,-0.0020498585508339773,-0.0007978227067068633,-0.0018628589725251355,-0.0007083386084967487,-0.00034336317044758244,-0.0003649754380491699,0.0043199715497167215,-0.002261769189937632,-0.0014842319189722374,-0.0029129965897138205,0.006880754210291166,0.004098215038049233
296,TX,Killeen-Temple,0.01808851502847779,0.007320706502677181,0.006850743742966203,0.0039170647828344314,-0.019829203170650067,-0.0072836588108916986,-0.003507693829020015,-0.00454064273304261,-0.0015155067974302328,-0.002981701000265537,0.0003534605827214439,0.0009794133913128486,-0.0006259528085914048,-0.0015892975933648743,-0.007128552357566147,-0.0013248089805505301,-0.003961636864933824,0.006784036809377878,0.004041663800307776
297,TX,Laredo,0.013267977571499084,0.004643763853187523,0.004812679997328283,0.003811533720983277,-0.02318586829780581,-0.009502565509857673,-0.0063729237628186225,-0.004056329561659376,-0.0014628757082208591,-0.0017911737552492415,0.001040551996472544,0.0009083602067813424,0.00013219178969120157,-0.0024852966462789172,-0.008715875147059154,-0.0011319344764501513,-0.006491261841077081,0.007632923649248544,0.0062208511690589295
298,TX,Longview,0.012327382121277763,0.002894109319964394,0.00567986976487745,0.003753403036435917,-0.01955846038724029,-0.00901620129293651,-0.0035482862863983507,-0.003412858856421265,-0.0008417816343198778,-0.002739332317164306,-0.0008654350836160563,-0.00011030136388389192,-0.0007551337197321642,-0.0010986042066805646,-0.005514256297371151,-0.0008418982157318046,-0.004878757081058775,0.006383379763003086,0.003752927624478098
299,TX,Lubbock,0.009270181266471141,0.0023154797523433426,0.003350810508921588,0.003603891005206224,-0.014929144334136281,-0.008614782588040805,-0.006170681617453846,-0.0012136504155273245,0.0005155725539605083,0.0005543977329252325,-0.001522997946145084,0.0005879348247726339,-0.002110932770917718,0.003810112221978829,-0.005781069021545252,0.0011137594534600043,-0.0005865446500771947,0.005055593444807049,0.0040083729953342105
300,TX,McAllen-Edinburg-Mission,0.01132455439564546,0.0028555316472091904,0.00495000751675885,0.0035190152316774133,-0.013766843228412012,-0.01025313138097735,-0.002534480938168292,0.001770011968820727,-0.0003903927491004308,-0.0023588501289866434,-0.000643843266961968,0.0013087608693469165,-0.0019526041363088845,-0.004529886503570364,-0.004582669754906704,-0.0019922766524450588,-0.012532278709594209,0.008784336563776543,0.005793002049599101
301,TX,Midland,-0.0030231061800154863,-0.005476939767818899,-0.0005701890637140744,0.0030240226515174783,-0.014806019691333187,-0.011195986853082115,-0.009178150110882731,-0.0021513876802967125,0.0026585277093714825,0.005060977243556877,-0.0007228845597641899,7.830378306468606e-05,-0.0008011883428288742,0.01877997640600601,-0.003467522014957265,0.004076418573794604,0.011361170152576032,0.002766324872749762,0.004043584821842885
302,TX,Odessa,0.0008621881696262296,-0.004389883396839378,0.0014074468026027895,0.003844624763862822,-0.013086030100087798,-0.008138876335190698,-0.006906059508418723,-0.002616890566627464,0.002450478067484104,0.002125318242664969,-0.00024645190709888035,-0.00010831094813344536,-0.00013814095896543324,0.019555699397918624,-0.002509887534869457,0.0035563219084413338,0.006875458973604497,0.006524885450291546,0.005108920600450729
303,TX,San Angelo,0.022105450219750827,0.00901656609253912,0.009818504514891116,0.003270379612320575,-0.02066744414077798,-0.0053966001780528594,-0.0035877158718868804,-0.005763233739299739,-0.0010687547623503026,-0.00485113958918821,-0.0013084579349912087,-0.00044075851236402043,-0.0008676994226271863,0.0035544022823162102,-0.008071060589803648,-0.00039715071091525963,-0.001120721157531708,0.01016793967190667,0.002975395068660163
304,TX,San Antonio-New Braunfels,0.011410124989681372,0.003079567518700213,0.005284427211623567,0.003046130259357606,-0.01710737850281771,-0.008744358068942366,-0.004921160642554288,-0.001540796312444942,-0.0003224831413719091,-0.0015785803375041945,-0.002111779833435752,0.00041168448100793904,-0.002523464314443693,0.0015887646901159294,-0.004210085124890739,-0.0008151608111775442,-0.0037748503086531375,0.005732236848617053,0.004656624086220331
305,TX,Sherman-Denison,0.01397771842837052,0.0030007480003491423,0.007830382279001609,0.00314658814901978,-0.021102727626687384,-0.011682049036796949,-0.006838682963455769,-0.0009939467950954297,-9.980794485105887e-06,-0.0015780680368541258,-0.0010946150735460444,0.0003635414259476645,-0.001458156499493709,0.011172982933421338,-0.004924377458562584,0.00016264240470961408,-0.0016025005406595306,0.012158742732755705,0.00537847579517816
306,TX-AR,Texarkana,0.016063172386390587,0.005255417828429186,0.0071497167988136484,0.0036580377591477462,-0.020356807944786587,-0.010758312925952631,-0.005275812023114722,-0.0017790776916450644,-0.0011698605714511208,-0.0013737447326230212,0.00015011205750495651,0.0002893021410527892,-0.00013919008354783272,0.002685097805152803,-0.005040833676301003,-2.9655332203962208e-05,-0.002203793882787269,0.005143004771472788,0.004816375924972261
307,TX,Tyler,0.010432999854112071,0.0022420431136842348,0.004851850125400771,0.00333910661502707,-0.021299500806587185,-0.010153899654417651,-0.004311408911324706,-0.0026414963848421305,-0.0016987730304279212,-0.002493922825574809,-0.0015932019164100544,-0.0001455350968042335,-0.0014476668196058175,-0.0004339082352335655,-0.005750523833395929,-0.001263703857649288,-0.004280033099399141,0.0070638546830856875,0.003796497872125115
308,TX,Victoria,0.023356366729234662,0.007355376996110773,0.01143616146414448,0.004564828268979405,-0.022772765137821,-0.01070715561907186,-0.005966521018197512,-0.0013311349721332464,-0.0010588669456970503,-0.003709086582721295,-0.0006550572812476508,-0.00034789135391186983,-0.0003071659273357827,-0.0005984632058449457,-0.006995542115483497,-0.0020720909602149964,-0.005863730942216802,0.009673066188697732,0.004659834623372626
309,TX,Waco,0.013039233425993836,0.004292575269871922,0.0052611201223680066,0.0034855380337539127,-0.018347449642907104,-0.007944940729267089,-0.002933699191780437,-0.004505268145515495,-0.0010676722578834667,-0.0018958693184605887,-0.0009282259874225028,0.00031581910048664695,-0.0012440450879091494,0.0016075324419454196,-0.006325932193816747,-0.0016063955357353413,-0.002342049645913287,0.007518515461419503,0.0043633943559912925
310,TX,Wichita Falls,0.023481414766482453,0.008196053600739175,0.011073180864438951,0.0042121803013043385,-0.022696189151510227,-0.007860769047562341,-0.004746237231216578,-0.004849183648788127,-0.0020024965089105768,-0.0032375027150326327,-0.00022158875070716485,5.283614246232894e-05,-0.00027442489316949203,-0.0010146005382538623,-0.005316510731613856,-0.0035272100579148828,-0.0071926695279971795,0.0096351687209085,0.005386621058363569
311,UT-ID,Logan,0.01664936598169063,0.0069475134845883154,0.004967098286089614,0.004734754211012703,-0.01684160584499811,-0.004630691123946699,-0.0043748910964798065,-0.006553009330649354,-0.00018659353744237062,-0.0010964207564799038,0.0023424034560676245,0.002381372670295678,-3.8969214228051774e-05,0.000856581733652384,-0.006209376247373054,-4.029207187425041e-05,-0.002928045363243724,0.0058588071812842105,0.004175488234859172
312,UT,Ogden-Clearfield,0.011581664676855593,0.003791926177507697,0.004823683418275125,0.002966055081072788,-0.01551938227805355,-0.005774100411294322,-0.0038542288340294158,-0.0053754950679232244,0.00027559578066203155,-0.0007911537454686236,-5.104227551147242e-05,0.00043299605295405065,-0.0004840383284655248,-0.0009299270667853244,-0.006274047071045549,0.00016356491135819176,-0.0016715176487491212,0.00332293483360846,0.0035291379080426813
313,UT,Provo-Orem,0.020969956401890755,0.010775915642832486,0.006889013871690865,0.003305026887367405,-0.02473083508408383,-0.00757504144530538,-0.004877246760301275,-0.00709467395534822,-0.002565042769817644,-0.002618830153311321,0.003351194176377602,0.002805881698768149,0.0005453124776094581,-0.004622218712328596,-0.0076806272126261,-0.0020170376986618087,-0.003990780878783188,0.0038927952778800906,0.005173431799862422
314,UT,St. George,0.012667921607651731,0.0029941027979420577,0.005655121586304726,0.004018697223404951,-0.02070331485652957,-0.008187142006758345,-0.005672545092809723,-0.004190492417281262,-0.00010873409309443068,-0.0025444012465858264,0.003555281781166001,0.001980237658787784,0.001575044122378218,-0.0016492596419760142,-0.008480670153270697,-0.000363670707766375,-0.006292066847122704,0.006237328654854123,0.007249819411329662
315,UT,Salt Lake City,0.013893230985723398,0.005741127593310018,0.00500888060692726,0.0031432227854861217,-0.020775739156400658,-0.008352071282100346,-0.004150963775013152,-0.00491897713007991,-0.0011982823707227944,-0.0021554445984844663,0.001874049302789109,0.0013402395597910813,0.0005338097429980238,1.9759548716580252e-05,-0.00524274196735202,-0.001273789098172634,-0.003256394247594225,0.0041599964280329615,0.00563268843380247
316,VA,Blacksburg-Christiansburg-Radford,0.008681386667146712,0.0010474662745899863,0.004104964914048687,0.003528955478508042,-0.008400287804859713,-0.007182002104008586,-0.0075742874953789235,0.002205810323461621,0.0020737723353860924,0.002076419135680109,-0.0030273744834241265,-0.0018697695974744413,-0.0011576048859496813,0.011774465938251849,-0.0034602708439210664,0.0019585625299746133,0.0014944734342496775,0.0071021926393897705,0.004679508178558868
317,VA,Charlottesville,0.0074168775564801845,0.0011058789088728774,0.0038673675353786134,0.0024436311122286807,-0.019708528947754076,-0.008899613253458852,-0.004590022813081539,-0.0034542272266421675,-0.0016991074608500715,-0.0010655581937214116,0.0021222311821099678,0.001535255248184271,0.0005869759339256973,0.00270718186788646,-0.005429392861864182,-0.0007047265531363397,-0.002736708141062645,0.00644278686677134,0.005135222557178319
318,VA,Harrisonburg,0.01431555360991192,0.0028069555867349873,0.007325065157721641,0.004183532865455298,-0.02861895524232938,-0.0069227760828780285,-0.006493408705327594,-0.005496210503558585,-0.0033372516544916443,-0.006369308296073527,0.004383916721127429,0.0015739060264196804,0.0028100106947077518,0.006332245442108586,-0.006043419520719413,-0.0015722396229877825,-0.00274096947440558,0.009309692951358764,0.007379181108862629
319,VA,Lynchburg,0.013449903185692724,0.0045138420187096,0.005194544463449961,0.0037415167035331626,-0.017898190991467666,-0.006282996105363349,-0.0049017799446713145,-0.0036222532667953564,-0.0013910047315332935,-0.0017001569431043704,-0.00022964194501531865,0.00041177861564084886,-0.0006414205606561658,0.0008752990755009071,-0.006581103145360785,-0.0007292033291387626,-0.002160665433292921,0.006971296823196804,0.0033749741600965603
320,VA,Richmond,0.009566754594470941,0.0029468362588380426,0.004011767899844976,0.002608150435787921,-0.01899493232080904,-0.009013468413373813,-0.0046990206583277455,-0.003426561329913036,-0.000745758793481887,-0.0011101231257125632,0.0006801422797373531,0.0004167927243256958,0.00026334955541165717,0.0028857622877905826,-0.004907372889492097,-0.0013329724263157847,-0.0009796064716040343,0.005468280313294945,0.004637433761907554
321,VA,Roanoke,0.012478966001684036,0.004282273175497078,0.004860575338650079,0.003336117487536882,-0.017324595792723718,-0.007033289139181102,-0.0031930012978945016,-0.004673914585082852,-0.0009475441767779236,-0.0014768465937873565,0.0017383130013863756,0.0012468857228379662,0.0004914272785484092,0.005323966722178802,-0.0050085508164339895,-9.119980456775284e-05,-0.0008128167574727799,0.0064695343679640185,0.004766999732689329
322,VA-NC,Virginia Beach-Norfolk-Newport News,0.011300172164634248,0.003008230427060728,0.005240986504749773,0.0030509552328237453,-0.017999640517592674,-0.007507033720992928,-0.005313264514838191,-0.002987661940809245,-0.0008802373225156174,-0.0013114430184366435,0.0009486723944458832,0.0009179312505377852,3.074114390809457e-05,0.00544601789567481,-0.00489774191340149,-0.00023674907494385109,-0.0009564307622090124,0.0059477681068345065,0.0055891715393946205
323,VA-WV,Winchester,0.013547762562603358,0.004803359434727511,0.005473460548591762,0.003270942579284089,-0.020221884021708655,-0.00665169089775202,-0.005129246609678565,-0.006236147338449807,-0.0002965896665318921,-0.0019082095092963734,0.002587575035544007,0.001482559227371661,0.0011050158081723476,0.0040850194896839545,-0.006968859455449922,0.00013511964997539247,-0.002689830747165153,0.008683952822233519,0.004924637220090105
324,VT,Burlington-South Burlington,0.009257460924981463,0.0011937129114962116,0.005578637884366557,0.002485110129118687,-0.019309061111211195,-0.009569755700289437,-0.003674053062611336,-0.0032955760391798,-0.0008930844459584496,-0.001876591863172169,0.0007260593753772374,0.0013759241925076595,-0.0006498648171304189,0.0009809509919129213,-0.004623894955724781,-0.0008895067061725648,-0.0020620882810374053,0.004538143327395494,0.004018297607452176
325,WA,Bellingham,0.013234670069930024,0.004557993095787118,0.005283174462442052,0.0033935025117008467,-0.0194424753839679,-0.00910928130529487,-0.0049563645139292616,-0.00469884999371159,-0.00018383385366523702,-0.0004941457173669347,0.0013609650842418518,0.0016609675271613087,-0.0003000024429194552,0.002425032963429191,-0.007924336987012864,0.0005518554539101217,-0.0014822711427378216,0.005573598421915071,0.0057061872173547025
326,WA,Bremerton-Silverdale,0.007257011200885913,0.001511741823010948,0.0033030136698737264,0.0024422557080012296,-0.017303283241682954,-0.009176875373706296,-0.005649131621680681,-0.003518428020061727,0.0006009952580786418,0.0004401565156871325,-0.0002982612416417424,0.0006795306813001598,-0.000977791922941902,0.004421343867418603,-0.006650909258673572,0.0009381138211965804,0.001135724060059122,0.0039531897166644936,0.005045225528171965
327,WA,Kennewick-Richland,0.009248936335605196,0.0010234817569290675,0.00528991877397992,0.0029355358046962016,-0.016745300963982582,-0.009995714459512528,-0.008254271715042172,-0.0021097869871867514,0.0007795975213735727,0.002834874676385303,-0.002863115060723009,-0.0017294923748857032,-0.001133622685837308,0.013341253802659964,-0.0012951264585165654,0.0006033120808184232,0.004351496467167711,0.006961905502879555,0.002719666210310809
328,WA,Longview,0.0069758498541184774,0.0005255393375225015,0.003220801188990839,0.003229509327605143,-0.008591532712230815,-0.009333260870915502,-0.0058108082068681595,-0.0005361120653663912,0.0025908910010331407,0.004497757429886097,-0.0010558744253905752,0.000583355185477228,-0.0016392296108678032,0.014705391391919648,-0.0032145886517630576,0.003379460086817016,0.0035396920824045594,0.005933194715863642,0.005067633158597497
329,WA,Mount Vernon-Anacortes,0.01071027540058028,0.003161034091105207,0.004183170567434523,0.003366070742040558,-0.01949214954520384,-0.00927558211909764,-0.0065021111143471295,-0.005416482787221989,0.0004148865495247449,0.0012871399259381903,0.001416129354279632,0.002223427076122631,-0.0008072977218430005,0.006733084292425806,-0.009586231835613431,0.0029679732758774984,0.0019382043952975575,0.005364597351870247,0.006048541104993962
330,WA,Olympia-Tumwater,0.016047902429339747,0.004851944563921913,0.008347670822522336,0.002848287042895482,-0.020035803937209582,-0.009384127955520495,-0.0056447865832687716,-0.0032244683718895893,-0.0007968045980674947,-0.0009856164284632145,0.002126379837127379,0.0012321520271126561,0.0008942278100147193,0.008382370877424439,-0.004308853752149733,-0.0008398597623694488,-0.0012128102996194314,0.007832334738191199,0.006911559953371834
331,WA,Seattle-Tacoma-Bellevue,0.010069579369221844,0.00392544419868833,0.0031292509431743235,0.0030148842273591964,-0.01879405351380145,-0.008234359332262985,-0.003122392677192005,-0.00507411815156604,-0.0007952039367132707,-0.0015679794160671293,0.003128228593794712,0.002230084951036982,0.000898143642757733,0.0007605035968531183,-0.005172066748829175,-0.0013690979757072196,-0.002795270005322148,0.004842613995351196,0.005254324331360451
332,WA,Spokane-Spokane Valley,0.011461054347683464,0.003665083225647514,0.004862150186206692,0.0029338209358292463,-0.016260375844949517,-0.009237997436969243,-0.0049537232711483895,-0.0018181834347982195,-0.0001287481562204859,-0.00012172354581319392,0.00035745904024860053,0.0009889957123097107,-0.0006315366720611137,0.006218081211975368,-0.0036057560197344032,0.0002881493245718344,-0.0014037157245791745,0.006323369785936603,0.004616033845780528
333,WA,Wenatchee,0.009637824625573456,0.0010805464102202553,0.005502297606535547,0.0030549806088176496,-0.01627677940822431,-0.01079852125187878,-0.005046705104205282,-0.003731183057728689,0.0016107953645234164,0.001688834641065038,0.00014074253796231978,0.0008890418082115032,-0.0007482992702491832,0.011268408751505421,-0.0037681219881394103,0.0020110705255052593,0.0010426450314230604,0.006078112281269164,0.00590470290144738
334,WA,Yakima,0.010693287935014464,0.0024482647313595067,0.0048326958578844,0.0034123273457705573,-0.017800057763519842,-0.008283456969160538,-0.004583167318493037,-0.006524847493373474,0.0008923158307951492,0.0006990981867120646,-0.0008307203874565565,0.00048500434450171956,-0.0013157247319582775,0.013380937345711552,-0.0033917208182679265,0.0015419419968934116,0.0053229846135597475,0.006363388439295826,0.0035443431142304672
335,WI,Appleton,0.014102690544770062,0.005523342101207196,0.005135849993411296,0.0034434984501515637,-0.010811068770432223,-0.005717280102990753,-0.0035951443051983924,-0.0041437058260084605,0.0010891439053902464,0.0015559175583751454,-0.0009745588934659336,2.7521742367142554e-05,-0.0010020806358330778,0.005130884374899336,-0.0062914957510367825,0.0014575296359796257,-0.0007371342982381153,0.00648535797496537,0.004216626813229228
